source,flight,scheduled_departure,actual_departure,departure_gate,scheduled_arrival,actual_arrival,arrival_gate,attr9,attr10,attr11
1,43,2,370,390,2,560,541,,,2273
1,1122,2,370,,2,600,,,,2274
1,45,2,370,400,2,835,846,,,2277
1,71,2,389,422,2,518,491,,,2289
1,59,2,390,,2,500,,,,2290
1,68,2,394,,2,453,,,,2298
1,84,2,415,,2,475,,,,2315
1,86,2,415,,2,565,,,,2317
1,85,2,415,,2,725,,,,2316
1,89,2,419,435,2,634,589,,,2320
1,98,2,420,,2,496,,,,2329
1,99,2,420,426,2,513,517,,,2330
1,102,2,420,439,2,513,504,,,2331
1,94,2,420,436,2,625,634,,,2325
1,96,2,420,,2,925,,,,2327
1,109,2,425,475,2,495,527,,,2335
1,110,2,425,,2,585,,,,2336
1,116,2,427,,2,508,,,,2338
1,130,2,435,439,2,588,574,,,2346
1,126,2,435,447,2,635,633,,,2344
1,127,2,435,440,2,695,666,,,2345
1,132,2,440,460,2,515,497,,,2351
1,191,2,440,,2,594,,,,2353
1,136,2,445,484,2,670,680,,,2357
1,137,2,449,,2,609,,,,2359
1,142,2,450,,2,539,,,,2363
1,146,2,450,,2,643,,,,2364
1,140,2,450,536,2,685,751,,,2362
1,149,2,455,,2,612,,,,2367
1,154,2,460,473,2,665,633,,,2370
1,157,2,465,,2,585,,,,2374
1,163,2,465,,2,768,,,,2376
1,164,2,469,,2,676,,,,2379
1,172,2,475,,2,595,,,,2385
1,171,2,475,486,2,821,797,,,2387
1,174,2,479,,2,615,,,,2388
1,175,2,480,491,2,580,570,,,2389
1,190,2,480,,2,650,,,,2391
1,176,2,480,492,2,840,827,,,2390
1,185,2,485,,2,695,,,,2398
1,1187,2,487,,2,989,,,,2400
1,193,2,495,507,2,775,760,,,2404
1,200,2,500,518,2,799,790,,,2407
1,203,2,505,516,2,670,649,,,2410
1,207,2,510,505,2,617,613,,,2419
1,206,2,510,,2,617,,,,2420
1,210,2,510,,2,675,,,,2415
1,211,2,510,,2,675,,,,2416
1,1189,2,510,,2,719,,,,2421
1,218,2,515,,2,622,,,,2428
1,220,2,515,,2,690,,,,2426
1,221,2,515,510,2,1013,1001,,,2429
1,222,2,515,521,2,1030,1034,,,2430
1,228,2,517,511,2,683,666,,,2433
1,224,2,520,,2,654,,,,2436
1,1127,2,520,,2,680,,,,2435
1,226,2,524,,2,626,,,,2440
1,231,2,525,,2,621,,,,2442
1,234,2,525,,2,735,,,,2443
1,237,2,528,,2,835,,,,2446
1,244,2,530,,2,781,,,,2449
1,481,2,535,,2,698,,,,2456
1,1195,2,535,,2,705,,,,2457
1,262,2,540,,2,669,,,,2464
1,266,2,545,,2,670,,,,2471
1,269,2,545,,2,713,,,,2473
1,1200,2,550,,2,718,,,,2478
1,270,2,550,561,2,735,725,,,2476
1,271,2,550,561,2,765,762,,,2477
1,1201,2,555,,2,621,,,,2483
1,280,2,565,,2,670,,,,2490
1,281,2,565,,2,705,,,,2491
1,285,2,569,574,2,625,625,,,2492
1,287,2,570,,2,750,,,,2494
1,288,2,570,,2,884,,,,2495
1,1206,2,585,594,2,765,755,,,2503
1,297,2,585,,2,889,,,,2505
1,1207,2,590,,2,701,,,,2507
1,304,2,592,,2,969,,,,2510
1,306,2,595,,2,685,,,,2512
1,1208,2,595,589,2,708,699,,,2514
1,1210,2,597,,2,680,,,,2517
1,313,2,598,756,2,780,908,,,2518
1,309,2,598,,2,965,,,,2519
1,319,2,599,619,2,928,979,,,2521
1,1212,2,603,652,2,718,738,,,2523
1,324,2,610,,2,727,,,,2529
1,325,2,610,606,2,830,809,,,2530
1,341,2,627,,2,731,,,,2546
1,347,2,630,641,2,783,774,,,2550
1,501,2,635,624,2,806,795,,,2554
1,355,2,639,,2,679,,,,2559
1,361,2,639,644,2,1125,1137,,,2560
1,359,2,640,685,2,885,902,,,2564
1,360,2,640,660,2,899,911,,,2565
1,363,2,640,,2,913,,,,2566
1,1220,2,645,,2,725,,,,2571
1,365,2,645,685,2,785,819,,,2568
1,373,2,647,644,2,729,732,,,2575
1,370,2,655,,2,935,,,,2581
1,384,2,670,672,2,740,713,,,2587
1,388,2,675,,2,780,,,,2590
1,398,2,680,,2,817,,,,2596
1,399,2,685,689,2,792,803,,,2602
1,1223,2,686,,2,744,,,,2604
1,1135,2,690,,2,770,,,,2606
1,1224,2,690,,2,831,,,,2608
1,413,2,690,,2,845,,,,2607
1,419,2,695,715,2,865,862,,,2609
1,429,2,700,698,2,796,788,,,2616
1,1225,2,701,,2,752,,,,2617
1,435,2,705,,2,930,,,,2619
1,437,2,705,,2,1199,,,,2620
1,438,2,710,,2,865,,,,2623
1,439,2,710,,2,950,,,,2624
1,456,2,720,,2,825,,,,2636
1,449,2,720,,2,860,,,,2632
1,452,2,720,,2,930,,,,2635
1,458,2,720,,2,989,,,,2637
1,460,2,725,,2,840,,,,2640
1,462,2,725,,2,1078,,,,2641
1,476,2,735,,2,825,,,,2650
1,1227,2,735,,2,847,,,,2651
1,468,2,735,,2,885,,,,2647
1,482,2,749,,2,865,,,,2658
1,484,2,750,763,2,840,822,,,2660
1,485,2,750,757,2,865,844,,,2661
1,486,2,750,,2,910,,,,2662
1,487,2,750,,2,940,,,,2663
1,488,2,750,,2,945,,,,2664
1,495,2,750,744,2,1064,1052,,,2666
1,1230,2,752,,2,844,,,,2671
1,498,2,755,,2,850,,,,2672
1,502,2,760,,2,855,,,,2676
1,506,2,760,,2,1000,,,,2678
1,509,2,765,,2,865,,,,2680
1,514,2,770,,2,895,,,,2683
1,515,2,770,770,2,962,228,,,2684
1,1140,2,770,,2,1267,,,,2685
1,518,2,775,787,2,930,921,,,2688
1,539,2,786,780,2,951,945,,,2703
1,536,2,790,808,2,840,830,,,2704
1,542,2,790,880,2,973,317,,,2706
1,547,2,795,,2,934,,,,2711
1,555,2,800,,2,1155,,,,2715
1,1238,2,804,,2,933,,,,2717
1,557,2,805,,2,870,,,,2718
1,558,2,805,,2,910,,,,2719
1,559,2,805,816,2,920,915,,,2720
1,562,2,806,,2,988,,,,2722
1,1239,2,809,812,2,980,975,,,2723
1,572,2,815,,2,986,,,,2730
1,576,2,820,,2,855,,,,2732
1,579,2,820,823,2,1005,994,,,2733
1,580,2,820,820,2,1042,1058,,,2734
1,590,2,835,,2,900,,,,2743
1,592,2,835,,2,950,,,,2744
1,599,2,840,846,2,965,955,,,2748
1,603,2,840,836,2,1007,996,,,2752
1,601,2,840,,2,1085,,,,2751
1,607,2,845,,2,1020,,,,2755
1,610,2,850,896,2,1020,1040,,,2756
1,614,2,855,380,2,885,410,,,2761
1,616,2,855,,2,1052,,,,2763
1,1246,2,865,,2,929,,,,2771
1,618,2,865,865,2,943,934,,,2772
1,625,2,869,,2,1059,,,,2774
1,627,2,870,,2,1055,,,,2776
1,643,2,875,,2,965,,,,2786
1,658,2,879,,2,1215,,,,2790
1,654,2,880,,2,1188,,,,2793
1,650,2,880,,2,1240,,,,2792
1,1248,2,887,,2,1024,,,,2799
1,663,2,890,911,2,990,984,,,2800
1,679,2,900,,2,1050,,,,2812
1,684,2,905,,2,1065,,,,2815
1,636,2,905,953,2,1092,406,,,2817
1,685,2,905,919,2,1110,1091,,,2816
1,692,2,910,939,2,1065,1062,,,2823
1,696,2,914,,2,1014,,,,2826
1,700,2,915,,2,1080,,,,2828
1,704,2,915,,2,1104,,,,2830
1,725,2,935,,2,1010,,,,2845
1,726,2,935,,2,1120,,,,2846
1,731,2,935,,2,1137,,,,2847
1,732,2,940,952,2,1155,1123,,,2853
1,1256,2,942,,2,985,,,,2855
1,275,2,945,,2,1111,,,,2859
1,735,2,945,,2,1145,,,,2857
1,750,2,955,,2,1130,,,,2870
1,763,2,960,,2,1126,,,,2880
1,760,2,960,972,2,1130,1120,,,2879
1,772,2,970,,2,1115,,,,2887
1,773,2,975,,2,1130,,,,2889
1,774,2,975,,2,1155,,,,2890
1,775,2,975,989,2,1170,1174,,,2891
1,776,2,975,,2,1195,,,,2892
1,779,2,980,977,2,1206,1190,,,2893
1,1261,2,995,,2,1145,,,,2903
1,804,2,1000,,2,1100,,,,2905
1,802,2,1005,1002,2,1169,1151,,,2912
1,816,2,1005,,2,1177,,,,2913
1,819,2,1010,,2,1210,,,,2916
1,831,2,1015,,2,1100,,,,2922
1,833,2,1020,,2,1145,,,,2924
1,835,2,1020,,2,1235,,,,2926
1,844,2,1030,315,2,1225,496,,,2933
1,847,2,1030,,2,1290,,,,2934
1,1271,2,1031,,2,1093,,,,2936
1,860,2,1040,1038,2,1206,1191,,,2942
1,1274,2,1050,,2,1119,,,,2949
1,864,2,1050,,2,1235,,,,2950
1,869,2,1055,,2,1260,,,,2956
1,1279,2,1060,,2,1250,,,,2959
1,875,2,1060,,2,1270,,,,2960
1,1280,2,1070,,2,1198,,,,2968
1,894,2,1080,,2,1115,,,,2974
1,897,2,1080,,2,1173,,,,2976
1,898,2,1080,1084,2,1173,1169,,,2977
1,896,2,1080,1115,2,1270,1277,,,2975
1,916,2,1100,,2,1170,,,,2994
1,1282,2,1100,,2,1211,,,,2995
1,920,2,1100,1098,2,1214,1227,,,2996
1,821,2,1105,,2,1182,,,,3001
1,934,2,1125,,2,1260,,,,3007
1,943,2,1135,,2,1255,,,,3010
1,947,2,1136,416,2,1171,451,,,3013
1,952,2,1140,1177,2,1317,1346,,,3015
1,953,2,1140,1146,2,1335,1333,,,3016
1,956,2,1145,,2,1243,,,,3020
1,965,2,1150,1147,2,1339,1313,,,3027
1,961,2,1150,1183,2,1365,1382,,,3025
1,969,2,1155,,2,1240,,,,3030
1,1286,2,1155,,2,1322,,,,3032
1,970,2,1155,,2,1410,,,,3031
1,983,2,1163,,2,1258,,,,3039
1,988,2,1170,,2,1364,,,,3043
1,986,2,1170,,2,1375,,,,3041
1,990,2,1175,,2,1210,,,,3045
1,997,2,1180,,2,45,,,,3051
1,994,2,1180,1209,2,1245,1262,,,3048
1,1292,2,1196,,2,1330,,,,3057
1,935,2,1205,1222,2,1340,1330,,,3061
1,1018,2,1215,1206,2,1314,1300,,,3067
1,1019,2,1220,,2,1280,,,,3072
1,1021,2,1220,,2,1285,,,,3074
1,1023,2,1225,509,2,1430,684,,,3075
1,1028,2,1230,,2,1333,,,,3077
1,1027,2,1230,1250,2,1375,1383,,,3076
1,1030,2,1235,1228,2,1385,1354,,,3078
1,1026,2,1250,533,2,1370,632,,,3082
1,1046,2,1260,,2,15,,,,3091
1,1074,2,1260,,2,1390,,,,3090
1,1051,2,1265,1276,2,7,1416,,,3098
1,1056,2,1275,,2,1435,,,,3102
1,1164,2,1291,,2,700,,,,3109
1,1071,2,1295,,2,1375,,,,3112
1,1070,2,1295,,2,1375,,,,3113
1,1072,2,1300,,2,1430,,,,3115
1,1299,2,1310,,2,640,,,,3118
1,1077,2,1310,1327,2,1420,1407,,,3117
1,1097,2,1350,,2,25,,,,3127
1,1099,2,1350,650,2,75,78,,,3129
1,1104,2,1360,,2,417,,,,3131
1,1102,2,1368,658,2,450,410,,,3132
1,1105,2,1370,,2,105,,,,3133
1,1106,2,1375,,2,315,,,,3134
1,1111,2,1379,1422,2,314,316,,,3136
1,1112,2,1390,,2,259,,,,3139
1,1113,2,1400,1410,2,315,292,,,3140
1,1117,2,1435,8,2,350,347,,,3143
1,3,3,75,,3,326,,,,3149
1,8,3,330,,3,495,,,,3151
1,7,3,330,,3,506,,,,3152
1,13,3,335,359,3,525,501,,,3156
1,14,3,342,338,3,505,489,,,3158
1,16,3,345,,3,560,,,,3161
1,17,3,350,,3,485,,,,3162
1,18,3,350,,3,560,,,,3163
1,37,3,360,,3,381,,,,3169
1,1301,3,360,,3,531,,,,3170
1,25,3,360,366,3,560,543,,,3168
1,32,3,360,357,3,690,702,,,3171
1,42,3,365,,3,465,,,,3178
1,5,3,367,,3,416,,,,3179
1,45,3,370,382,3,835,833,,,3184
1,53,3,375,,3,714,,,,3191
1,55,3,380,,3,685,,,,3192
1,1304,3,390,,3,438,,,,3201
1,60,3,390,411,3,550,538,,,3199
1,65,3,390,,3,635,,,,3202
1,1306,3,409,,3,490,,,,3211
1,81,3,410,405,3,633,636,,,3213
1,90,3,420,465,3,495,517,,,3220
1,102,3,420,426,3,513,525,,,3228
1,92,3,420,,3,595,,,,3222
1,113,3,420,,3,680,,,,3229
1,96,3,420,,3,925,,,,3226
1,97,3,420,,3,930,,,,3227
1,125,3,429,,3,530,,,,3236
1,122,3,430,443,3,930,908,,,3241
1,134,3,440,,3,609,,,,3249
1,1181,3,440,,3,624,,,,3250
1,137,3,445,,3,605,,,,3253
1,142,3,450,,3,539,,,,3256
1,1309,3,450,,3,632,,,,3257
1,146,3,450,,3,643,,,,3258
1,140,3,450,455,3,685,670,,,3255
1,148,3,455,,3,583,,,,3262
1,149,3,455,,3,612,,,,3263
1,153,3,462,,3,675,,,,3268
1,160,3,465,,3,635,,,,3272
1,164,3,465,,3,664,,,,3273
1,168,3,470,,3,783,,,,3277
1,1316,3,475,,3,563,,,,3284
1,172,3,475,,3,595,,,,3282
1,175,3,480,,3,580,,,,3286
1,178,3,480,,3,626,,,,3288
1,190,3,480,,3,650,,,,3289
1,179,3,480,492,3,709,644,,,3290
1,184,3,485,,3,695,,,,3294
1,185,3,485,,3,695,,,,3295
1,183,3,485,,3,990,,,,3293
1,1318,3,489,494,3,572,547,,,3298
1,189,3,490,,3,619,,,,3300
1,188,3,490,,3,660,,,,3299
1,195,3,495,,3,606,,,,3302
1,192,3,495,521,3,670,688,,,3301
1,200,3,500,519,3,799,792,,,3305
1,199,3,500,,3,805,,,,3304
1,1125,3,500,,3,870,,,,3306
1,209,3,510,679,3,620,743,,,3315
1,216,3,515,,3,640,,,,3324
1,225,3,520,,3,710,,,,3332
1,227,3,521,512,3,594,566,,,3336
1,231,3,525,525,3,618,602,,,3338
1,252,3,525,525,3,670,660,,,3339
1,237,3,528,,3,835,,,,3343
1,241,3,530,,3,684,,,,3347
1,242,3,530,558,3,684,677,,,3348
1,244,3,530,,3,781,,,,3349
1,253,3,532,567,3,641,661,,,3350
1,249,3,535,540,3,700,687,,,3353
1,261,3,540,,3,643,,,,3359
1,262,3,540,,3,670,,,,3360
1,263,3,540,,3,688,,,,3361
1,275,3,540,,3,720,,,,3362
1,266,3,545,,3,670,,,,3368
1,269,3,545,,3,713,,,,3369
1,271,3,550,566,3,765,766,,,3371
1,272,3,554,559,3,610,590,,,3373
1,273,3,555,,3,645,,,,3374
1,1326,3,564,,3,676,,,,3381
1,280,3,565,,3,670,,,,3382
1,281,3,565,589,3,705,701,,,3383
1,301,3,565,,3,779,,,,3384
1,285,3,569,,3,625,,,,3387
1,286,3,570,,3,665,,,,3388
1,291,3,570,,3,676,,,,3391
1,1327,3,570,567,3,679,662,,,3392
1,292,3,570,,3,716,,,,3393
1,293,3,570,562,3,716,700,,,3394
1,1128,3,570,572,3,830,798,,,3390
1,288,3,570,566,3,884,893,,,3395
1,294,3,575,,3,645,,,,3398
1,1129,3,585,,3,800,,,,3402
1,300,3,590,,3,675,,,,3407
1,302,3,590,587,3,965,955,,,3408
1,304,3,592,,3,969,,,,3409
1,373,3,594,,3,676,,,,3410
1,306,3,595,606,3,685,678,,,3412
1,310,3,595,590,3,1013,990,,,3414
1,324,3,610,,3,727,,,,3427
1,309,3,610,,3,980,,,,3428
1,330,3,615,,3,857,,,,3434
1,332,3,620,,3,785,,,,3437
1,338,3,625,,3,826,,,,3441
1,339,3,625,,3,1122,,,,3442
1,349,3,635,659,3,825,824,,,3454
1,357,3,640,653,3,775,766,,,3461
1,385,3,670,675,3,880,874,,,3481
1,326,3,670,,3,1007,,,,3483
1,391,3,673,,3,800,,,,3484
1,395,3,679,,3,788,,,,3489
1,396,3,680,,3,815,,,,3490
1,400,3,685,722,3,785,805,,,3495
1,410,3,689,,3,782,,,,3505
1,415,3,690,,3,814,,,,3508
1,417,3,690,,3,851,,,,3509
1,419,3,695,718,3,865,846,,,3511
1,439,3,710,,3,950,,,,3528
1,442,3,711,,3,1025,,,,3530
1,444,3,715,,3,885,,,,3532
1,448,3,719,,3,828,,,,3536
1,451,3,720,766,3,915,234,,,3539
1,459,3,725,742,3,785,782,,,3545
1,460,3,725,,3,840,,,,3546
1,466,3,730,741,3,915,904,,,3551
1,468,3,735,,3,885,,,,3554
1,473,3,735,,3,915,,,,3557
1,470,3,735,,3,1245,,,,3556
1,1345,3,737,,3,850,,,,3561
1,475,3,740,,3,812,,,,3563
1,479,3,745,,3,813,,,,3566
1,478,3,745,,3,1250,,,,3565
1,482,3,749,,3,865,,,,3568
1,484,3,750,766,3,840,815,,,3570
1,493,3,750,,3,860,,,,3576
1,490,3,750,779,3,896,907,,,3577
1,488,3,750,,3,945,,,,3574
1,495,3,750,,3,1064,,,,3578
1,489,3,750,765,3,1260,1247,,,3575
1,499,3,755,,3,925,,,,3584
1,505,3,760,,3,832,,,,3591
1,510,3,765,,3,895,,,,3597
1,526,3,765,,3,938,,,,3598
1,511,3,768,,3,844,,,,3602
1,538,3,770,,3,860,,,,3605
1,516,3,773,,3,834,,,,3610
1,521,3,773,783,3,952,947,,,3611
1,525,3,780,,3,945,,,,3618
1,530,3,785,798,3,1290,1268,,,3620
1,554,3,800,804,3,883,881,,,3638
1,558,3,805,,3,910,,,,3643
1,563,3,809,823,3,977,975,,,3646
1,1348,3,815,,3,914,,,,3653
1,571,3,815,,3,1015,,,,3652
1,576,3,820,837,3,855,848,,,3656
1,581,3,826,824,3,932,920,,,3662
1,584,3,831,,3,1039,,,,3666
1,599,3,840,883,3,965,996,,,3678
1,1353,3,850,,3,960,,,,3689
1,610,3,850,,3,1020,,,,3685
1,609,3,851,,3,963,,,,3690
1,621,3,864,,3,964,,,,3697
1,619,3,865,881,3,930,941,,,3699
1,620,3,865,879,3,1035,1031,,,3700
1,625,3,869,,3,1059,,,,3703
1,632,3,870,869,3,959,959,,,3706
1,627,3,870,947,3,1055,1110,,,3705
1,638,3,870,,3,1090,,,,3707
1,646,3,875,,3,950,,,,3725
1,652,3,880,,3,965,,,,3729
1,656,3,881,875,3,1014,1018,,,3734
1,653,3,886,,3,1048,,,,3740
1,666,3,892,,3,975,,,,3744
1,667,3,893,,3,1008,,,,3745
1,675,3,895,888,3,1013,992,,,3748
1,672,3,895,,3,1020,,,,3749
1,669,3,895,,3,1075,,,,3747
1,681,3,900,,3,994,,,,3758
1,680,3,900,,3,1405,,,,3755
1,684,3,905,,3,1065,,,,3760
1,689,3,905,897,3,1069,1060,,,3762
1,685,3,905,,3,1110,,,,3761
1,687,3,905,902,3,1151,1137,,,3763
1,694,3,910,905,3,1020,1021,,,3769
1,674,3,910,,3,1024,,,,3770
1,688,3,911,,3,1280,,,,3772
1,696,3,914,,3,1014,,,,3773
1,697,3,915,,3,990,,,,3774
1,705,3,915,,3,1051,,,,3779
1,709,3,920,,3,1035,,,,3784
1,710,3,920,,3,1100,,,,3785
1,1358,3,925,,3,995,,,,3788
1,730,3,935,,3,1135,,,,3799
1,1359,3,940,942,3,1016,1009,,,3806
1,734,3,945,,3,1095,,,,3808
1,735,3,945,964,3,1145,1116,,,3809
1,737,3,945,971,3,1171,1149,,,3811
1,736,3,945,,3,1405,,,,3810
1,749,3,955,,3,1045,,,,3819
1,756,3,958,,3,1035,,,,3824
1,758,3,960,,3,1115,,,,3827
1,759,3,960,,3,1120,,,,3828
1,760,3,960,1034,3,1130,458,,,3829
1,766,3,965,,3,1195,,,,3835
1,1149,3,965,,3,1195,,,,3836
1,1361,3,969,,3,989,,,,3838
1,771,3,970,,3,1117,,,,3840
1,772,3,970,,3,1117,,,,3841
1,770,3,970,,3,1144,,,,3839
1,773,3,975,992,3,1130,1123,,,3843
1,775,3,975,,3,1170,,,,3845
1,779,3,980,,3,1215,,,,3850
1,783,3,985,,3,1115,,,,3856
1,791,3,986,,3,1076,,,,3863
1,792,3,988,984,3,1099,1100,,,3865
1,799,3,995,,3,1030,,,,3875
1,1261,3,995,,3,1145,,,,3876
1,804,3,1000,,3,1100,,,,3881
1,809,3,1000,,3,1100,,,,3884
1,817,3,1006,,3,1090,,,,3891
1,821,3,1010,,3,1093,,,,3894
1,819,3,1010,1039,3,1210,1198,,,3893
1,825,3,1013,,3,1075,,,,3897
1,831,3,1015,,3,1100,,,,3901
1,829,3,1015,,3,1110,,,,3902
1,839,3,1020,,3,1055,,,,3907
1,836,3,1020,,3,1100,,,,3908
1,835,3,1020,,3,1235,,,,3906
1,840,3,1025,1031,3,1055,1035,,,3912
1,832,3,1027,,3,1125,,,,3915
1,846,3,1030,,3,1204,,,,3917
1,807,3,1035,,3,1152,,,,3922
1,808,3,1035,1034,3,1152,1151,,,3923
1,851,3,1040,,3,1170,,,,3925
1,854,3,1040,,3,1215,,,,3927
1,868,3,1054,,3,1220,,,,3940
1,869,3,1055,,3,1260,,,,3941
1,874,3,1060,,3,1195,,,,3944
1,878,3,1065,,3,1210,,,,3951
1,879,3,1065,1111,3,1270,1284,,,3952
1,883,3,1066,1064,3,1282,1244,,,3958
1,886,3,1070,,3,1430,,,,3960
1,893,3,1078,,3,1206,,,,3966
1,898,3,1080,1088,3,1173,1178,,,3973
1,910,3,1080,,3,1302,,,,3974
1,903,3,1085,,3,1165,,,,3979
1,906,3,1085,,3,1187,,,,3982
1,1368,3,1085,,3,1214,,,,3983
1,904,3,1085,1089,3,1245,1237,,,3980
1,930,3,1095,1084,3,1220,1187,,,3990
1,913,3,1095,,3,1255,,,,3991
1,924,3,1105,,3,1125,,,,3999
1,927,3,1110,,3,5,,,,4003
1,931,3,1112,,3,1213,,,,4005
1,933,3,1127,,3,1208,,,,4012
1,938,3,1130,,3,1280,,,,4013
1,939,3,1130,,3,1285,,,,4014
1,944,3,1135,1147,3,1281,565,,,4021
1,1373,3,1140,420,3,1328,608,,,4022
1,956,3,1145,,3,1243,,,,4031
1,960,3,1150,1177,3,1350,626,,,4035
1,946,3,1150,,3,1378,,,,4036
1,971,3,1155,,3,21,,,,4042
1,969,3,1155,,3,1240,,,,4041
1,972,3,1155,1152,3,1254,1234,,,4043
1,980,3,1160,,3,6,,,,4052
1,978,3,1160,1180,3,1400,1400,,,4050
1,962,3,1165,,3,1256,,,,4054
1,988,3,1170,,3,1367,,,,4063
1,1376,3,1174,,3,1281,,,,4065
1,999,3,1175,,3,44,,,,4067
1,990,3,1175,1234,3,1210,1235,,,4066
1,997,3,1180,469,3,45,747,,,4072
1,995,3,1180,1185,3,1265,1244,,,4070
1,1006,3,1200,,3,1245,,,,4077
1,1013,3,1210,,3,1310,,,,4086
1,1018,3,1215,1208,3,1317,1293,,,4090
1,1023,3,1225,1247,3,1430,1417,,,4097
1,1028,3,1230,1232,3,1333,1325,,,4101
1,1033,3,1240,,3,1435,,,,4105
1,1034,3,1250,1277,3,1355,1364,,,4106
1,1035,3,1250,,3,1436,,,,4109
1,1040,3,1255,1245,3,1373,1347,,,4112
1,1047,3,1260,1270,3,23,1425,,,4120
1,1054,3,1270,,3,1338,,,,4129
1,1057,3,1275,,3,1430,,,,4132
1,1059,3,1280,,3,10,,,,4134
1,1063,3,1285,,3,1435,,,,4138
1,1065,3,1289,,3,1369,,,,4139
1,1069,3,1295,,3,10,,,,4144
1,1076,3,1305,,3,1387,,,,4153
1,1081,3,1315,1307,3,1412,1395,,,4158
1,1382,3,1323,,3,1404,,,,4160
1,1086,3,1331,,3,1438,,,,4165
1,1089,3,1335,,3,1435,,,,4167
1,1093,3,1340,,3,30,,,,4169
1,1097,3,1350,,3,25,,,,4175
1,1098,3,1350,,3,45,,,,4176
1,1106,3,1375,,3,315,,,,4181
1,1107,3,1375,1395,3,400,396,,,4182
1,1104,3,1375,,3,436,,,,4183
1,1109,3,1380,1398,3,400,392,,,4184
1,1112,3,1390,,3,259,,,,4187
1,1111,3,1392,17,3,315,354,,,4188
1,1115,3,1410,690,3,408,408,,,4191
1,1,4,25,,4,355,,,,4198
1,4,4,111,,4,560,,,,4201
1,5,4,301,,4,350,,,,4202
1,6,4,320,,4,408,,,,4203
1,8,4,330,335,4,495,518,,,4204
1,9,4,330,335,4,495,518,,,4205
1,12,4,333,,4,545,,,,4208
1,14,4,342,342,4,505,514,,,4210
1,16,4,345,,4,560,,,,4212
1,18,4,350,,4,560,,,,4214
1,36,4,360,,4,431,,,,4221
1,26,4,360,,4,443,,,,4222
1,29,4,360,,4,538,,,,4223
1,25,4,360,379,4,560,558,,,4220
1,32,4,360,360,4,707,699,,,4224
1,34,4,360,370,4,867,816,,,4225
1,41,4,365,,4,530,,,,4236
1,47,4,370,,4,478,,,,4244
1,43,4,370,,4,560,,,,4239
1,45,4,370,387,4,835,817,,,4243
1,1124,4,375,399,4,440,439,,,4247
1,57,4,385,386,4,480,482,,,4254
1,58,4,387,,4,582,,,,4255
1,66,4,390,,4,462,,,,4258
1,1383,4,390,,4,554,,,,4259
1,73,4,390,410,4,555,560,,,4257
1,64,4,390,404,4,599,562,,,4260
1,68,4,394,599,4,453,680,,,4266
1,70,4,395,,4,482,,,,4268
1,69,4,395,,4,555,,,,4267
1,74,4,400,,4,713,,,,4271
1,75,4,405,416,4,465,457,,,4272
1,87,4,415,411,4,489,495,,,4282
1,88,4,415,,4,555,,,,4283
1,86,4,415,,4,565,,,,4284
1,85,4,415,437,4,725,724,,,4279
1,90,4,420,436,4,495,488,,,4286
1,99,4,420,,4,516,,,,4294
1,92,4,420,,4,595,,,,4288
1,101,4,420,,4,630,,,,4295
1,97,4,420,432,4,930,943,,,4293
1,109,4,425,441,4,495,491,,,4306
1,133,4,440,455,4,635,738,,,4328
1,138,4,445,,4,517,,,,4332
1,136,4,445,518,4,670,711,,,4331
1,145,4,450,,4,530,,,,4336
1,142,4,450,454,4,541,559,,,4337
1,140,4,450,461,4,685,682,,,4335
1,150,4,455,457,4,561,572,,,4344
1,148,4,455,,4,583,,,,4345
1,154,4,460,479,4,665,636,,,4349
1,159,4,465,,4,533,,,,4355
1,157,4,465,,4,585,,,,4353
1,165,4,468,490,4,605,591,,,4360
1,173,4,475,511,4,665,677,,,4366
1,177,4,480,,4,571,,,,4370
1,179,4,480,478,4,715,684,,,4371
1,185,4,485,,4,695,,,,4377
1,183,4,485,499,4,990,997,,,4376
1,194,4,495,,4,558,,,,4387
1,196,4,495,485,4,629,649,,,4388
1,193,4,495,506,4,775,756,,,4386
1,1125,4,500,,4,870,,,,4392
1,1388,4,503,,4,714,,,,4397
1,208,4,509,529,4,564,626,,,4401
1,215,4,510,,4,611,,,,4406
1,211,4,510,532,4,675,689,,,4404
1,214,4,510,,4,709,,,,4407
1,216,4,515,,4,640,,,,4410
1,217,4,515,532,4,710,675,,,4412
1,226,4,520,,4,623,,,,4418
1,224,4,520,,4,654,,,,4419
1,230,4,525,538,4,590,592,,,4425
1,241,4,530,,4,684,,,,4437
1,244,4,530,,4,781,,,,4438
1,246,4,531,,4,736,,,,4441
1,250,4,535,534,4,803,803,,,4444
1,251,4,535,557,4,803,790,,,4445
1,254,4,539,,4,623,,,,4446
1,261,4,540,,4,643,,,,4450
1,263,4,540,,4,688,,,,4451
1,256,4,540,,4,1005,,,,4449
1,265,4,544,543,4,1060,1076,,,4459
1,266,4,545,,4,670,,,,4460
1,269,4,545,,4,713,,,,4462
1,270,4,550,559,4,735,730,,,4464
1,277,4,560,,4,680,,,,4469
1,280,4,565,,4,670,,,,4472
1,292,4,570,,4,716,,,,4479
1,296,4,585,579,4,796,780,,,4484
1,300,4,590,666,4,675,726,,,4486
1,301,4,590,583,4,807,805,,,4488
1,302,4,590,,4,965,,,,4489
1,305,4,595,,4,685,,,,4492
1,319,4,607,,4,936,,,,4506
1,321,4,608,,4,898,,,,4508
1,323,4,610,636,4,805,802,,,4510
1,329,4,615,643,4,730,738,,,4516
1,330,4,615,,4,859,,,,4517
