0,entity,Domain,Conditions,,day,,,,,,,,,,
14,5765,Nashville,Cloudy,51,1,,,,,,,,,,
8,5765,Nashville,Cloudy,58,1,,,,,,,,,,
9,5765,Nashville,Weather WarningsCloudy,59,1,,,,,,,,,,
15,5765,Nashville,Cloudy,58,1,,,,,,,,,,
10,5765,Nashville,mostly cloudy,59,1,,,,,,,,,,
11,5765,Nashville,Cloudy,58,1,,,,,,,,,,
12,5765,Nashville,Cloudy,58,1,,,,,,,,,,
13,5765,Nashville,Overcast,58,1,,,,,,,,,,
1,5768,Nashville,Light Snow,,1,,,,,,,,,,
2,5768,Nashville,Light Snow,55,1,,,,,,,,,,
3,5768,Nashville,Light Snow,56,1,,,,,,,,,,
4,5768,Nashville,Light Snow,71,1,,,,,,,,,,
5,5768,Nashville,Flurries,55,1,,,,,,,,,,
6,5768,Nashville,Snow,55,1,,,,,,,,,,
7,5768,Nashville,Snow Showers,49,1,,,,,,,,,,
14,5768,Nashville,Cloudy,51,1,,,,,,,,,,
8,5768,Nashville,Flurries,55,1,,,,,,,,,,
9,5768,Nashville,Weather WarningsSnow,54,1,,,,,,,,,,
15,5768,Nashville,Light Snow,55,1,,,,,,,,,,
10,5768,Nashville,light snow,54,1,,,,,,,,,,
11,5768,Nashville,Light Snow,55,1,,,,,,,,,,
12,5768,Nashville,Light Snow,55,1,,,,,,,,,,
13,5768,Nashville,Overcast,69,1,,,,,,,,,,
1,5868,Nashville,Cloudy,,1,,,,,,,,,,
2,5868,Nashville,Overcast,74,1,,,,,,,,,,
3,5868,Nashville,Overcast,77,1,,,,,,,,,,
4,5868,Nashville,Overcast,91,1,,,,,,,,,,
5,5868,Nashville,Cloudy,77,1,,,,,,,,,,
6,5868,Nashville,Overcast,74,1,,,,,,,,,,
7,5868,Nashville,Cloudy,73,1,,,,,,,,,,
14,5868,Nashville,Snow Shower,73,1,,,,,,,,,,
8,5868,Nashville,Cloudy,73,1,,,,,,,,,,
9,5868,Nashville,Short term forecastCloudy,74,1,,,,,,,,,,
15,5868,Nashville,Cloudy,77,1,,,,,,,,,,
10,5868,Nashville,mostly cloudy,74,1,,,,,,,,,,
11,5868,Nashville,Cloudy,77,1,,,,,,,,,,
12,5868,Nashville,Cloudy,77,1,,,,,,,,,,
13,5868,Nashville,Overcast,77,1,,,,,,,,,,
1,5873,Nashville,Cloudy,,1,,,,,,,,,,
2,5873,Nashville,Overcast,74,1,,,,,,,,,,
3,5873,Nashville,Overcast,75,1,,,,,,,,,,
4,5873,Nashville,Overcast,90,1,,,,,,,,,,
5,5873,Nashville,Cloudy,74,1,,,,,,,,,,
6,5873,Nashville,Overcast,74,1,,,,,,,,,,
7,5873,Nashville,Cloudy,71,1,,,,,,,,,,
14,5873,Nashville,Cloudy,69,1,,,,,,,,,,
8,5873,Nashville,Cloudy,74,1,,,,,,,,,,
9,5873,Nashville,Weather WarningsCloudy,74,1,,,,,,,,,,
15,5873,Nashville,Cloudy,74,1,,,,,,,,,,
10,5873,Nashville,mostly cloudy,74,1,,,,,,,,,,
11,5873,Nashville,Cloudy,74,1,,,,,,,,,,
12,5873,Nashville,Cloudy,74,1,,,,,,,,,,
13,5873,Nashville,Overcast,75,1,,,,,,,,,,
1,5888,Nashville,Fair,,1,,,,,,,,,,
2,5888,Nashville,Clear,86,1,,,,,,,,,,
3,5888,Nashville,Clear,84,1,,,,,,,,,,
4,5888,Nashville,Clear,80,1,,,,,,,,,,
5,5888,Nashville,Clear,83,1,,,,,,,,,,
6,5888,Nashville,Clear,79,1,,,,,,,,,,
7,5888,Nashville,Clear,80,1,,,,,,,,,,
14,5888,Nashville,Mostly Clear,81,1,,,,,,,,,,
8,5888,Nashville,Clear,91,1,,,,,,,,,,
9,5888,Nashville,Special weather statementClear,79,1,,,,,,,,,,
15,5888,Nashville,Clear,84,1,,,,,,,,,,
10,5888,Nashville,clear sky,86,1,,,,,,,,,,
11,5888,Nashville,Clear,83,1,,,,,,,,,,
12,5888,Nashville,Clear,84,1,,,,,,,,,,
13,5888,Nashville,Fair,84,1,,,,,,,,,,
1,5905,Nashville,Fair,,1,,,,,,,,,,
2,5905,Nashville,Clear,45,1,,,,,,,,,,
3,5905,Nashville,Clear,43,1,,,,,,,,,,
4,5905,Nashville,Clear,80,1,,,,,,,,,,
5,5905,Nashville,Sunny,42,1,,,,,,,,,,
6,5905,Nashville,Clear,45,1,,,,,,,,,,
7,5905,Nashville,Sunny,47,1,,,,,,,,,,
14,5905,Nashville,Mostly Sunny,48,1,,,,,,,,,,
8,5905,Nashville,Sunny,42,1,,,,,,,,,,
9,5905,Nashville,Clear,44,1,,,,,,,,,,
15,5905,Nashville,Clear,42,1,,,,,,,,,,
10,5905,Nashville,clear sky,44,1,,,,,,,,,,
11,5905,Nashville,Sunny,42,1,,,,,,,,,,
12,5905,Nashville,Sunny,42,1,,,,,,,,,,
13,5905,Nashville,Fair,43,1,,,,,,,,,,
6,5953,Nashville,Overcast,75,1,,,,,,,,,,
7,5953,Nashville,Cloudy,73,1,,,,,,,,,,
14,5953,Nashville,Mostly Cloudy,73,1,,,,,,,,,,
8,5953,Nashville,Cloudy,72,1,,,,,,,,,,
9,5953,Nashville,Winter storm watchCloudy,75,1,,,,,,,,,,
15,5953,Nashville,Cloudy,73,1,,,,,,,,,,
10,5953,Nashville,mostly cloudy,70,1,,,,,,,,,,
11,5953,Nashville,Cloudy,72,1,,,,,,,,,,
12,5953,Nashville,Cloudy,72,1,,,,,,,,,,
13,5953,Nashville,Overcast,73,1,,,,,,,,,,
1,5953,Nashville,Cloudy,,1,,,,,,,,,,
2,5953,Nashville,Overcast,75,1,,,,,,,,,,
3,5953,Nashville,Overcast,73,1,,,,,,,,,,
4,5953,Nashville,Overcast,72,1,,,,,,,,,,
5,5953,Nashville,Cloudy,72,1,,,,,,,,,,
6,5953,Nashville,Overcast,75,1,,,,,,,,,,
7,5953,Nashville,Cloudy,73,1,,,,,,,,,,
14,5953,Nashville,Mostly Cloudy,73,1,,,,,,,,,,
8,5953,Nashville,Cloudy,72,1,,,,,,,,,,
9,5953,Nashville,Winter storm watchCloudy,75,1,,,,,,,,,,
15,5953,Nashville,Cloudy,73,1,,,,,,,,,,
10,5953,Nashville,mostly cloudy,70,1,,,,,,,,,,
11,5953,Nashville,Cloudy,72,1,,,,,,,,,,
12,5953,Nashville,Cloudy,72,1,,,,,,,,,,
13,5953,Nashville,Overcast,73,1,,,,,,,,,,
1,6724,Philadelphia,Fair,,1,,,,,,,,,,
2,6724,Philadelphia,Clear,41,1,,,,,,,,,,
3,6724,Philadelphia,Clear,45,1,,,,,,,,,,
4,6724,Philadelphia,Clear,57,1,,,,,,,,,,
5,6724,Philadelphia,Clear,39,1,,,,,,,,,,
6,6724,Philadelphia,Clear,41,1,,,,,,,,,,
7,6724,Philadelphia,Clear,36,1,,,,,,,,,,
14,6724,Philadelphia,Mostly Clear,35,1,,,,,,,,,,
8,6724,Philadelphia,Clear,42,1,,,,,,,,,,
9,6724,Philadelphia,Clear,41,1,,,,,,,,,,
15,6724,Philadelphia,Clear,39,1,,,,,,,,,,
10,6724,Philadelphia,clear sky,44,1,,,,,,,,,,
11,6724,Philadelphia,Clear,39,1,,,,,,,,,,
12,6724,Philadelphia,Clear,45,1,,,,,,,,,,
13,6724,Philadelphia,Fair,39,1,,,,,,,,,,
1,6728,Philadelphia,Mostly Cloudy,,1,,,,,,,,,,
2,6728,Philadelphia,Mostly Cloudy,45,1,,,,,,,,,,
3,6728,Philadelphia,Clear,48,1,,,,,,,,,,
4,6728,Philadelphia,Clear,53,1,,,,,,,,,,
5,6728,Philadelphia,Cloudy,43,1,,,,,,,,,,
6,6728,Philadelphia,Mostly Cloudy,45,1,,,,,,,,,,
7,6728,Philadelphia,Partly Cloudy,39,1,,,,,,,,,,
14,6728,Philadelphia,Mostly Sunny,42,1,,,,,,,,,,
8,6728,Philadelphia,Sunny,47,1,,,,,,,,,,
9,6728,Philadelphia,Mostly Cloudy,45,1,,,,,,,,,,
15,6728,Philadelphia,Mostly Cloudy,43,1,,,,,,,,,,
10,6728,Philadelphia,clear sky,48,1,,,,,,,,,,
11,6728,Philadelphia,Cloudy,43,1,,,,,,,,,,
12,6728,Philadelphia,Mostly Sunny,47,1,,,,,,,,,,
13,6728,Philadelphia,Mostly Cloudy,43,1,,,,,,,,,,
1,6824,Philadelphia,Cloudy,,1,,,,,,,,,,
2,6824,Philadelphia,Overcast,42,1,,,,,,,,,,
3,6824,Philadelphia,Scattered Clouds,44,1,,,,,,,,,,
4,6824,Philadelphia,Scattered Clouds,50,1,,,,,,,,,,
5,6824,Philadelphia,Cloudy,41,1,,,,,,,,,,
6,6824,Philadelphia,Overcast,42,1,,,,,,,,,,
7,6824,Philadelphia,Cloudy,38,1,,,,,,,,,,
14,6824,Philadelphia,Mostly Sunny,39,1,,,,,,,,,,
8,6824,Philadelphia,Sunny,45,1,,,,,,,,,,
9,6824,Philadelphia,Cloudy,42,1,,,,,,,,,,
15,6824,Philadelphia,Cloudy,41,1,,,,,,,,,,
10,6824,Philadelphia,clear sky,44,1,,,,,,,,,,
11,6824,Philadelphia,Cloudy,41,1,,,,,,,,,,
12,6824,Philadelphia,Partly Sunny,43,1,,,,,,,,,,
13,6824,Philadelphia,Overcast,41,1,,,,,,,,,,
1,6833,Philadelphia,Light Snow,,1,,,,,,,,,,
2,6833,Philadelphia,Light Snow,79,1,,,,,,,,,,
3,6833,Philadelphia,Light Snow,65,1,,,,,,,,,,
4,6833,Philadelphia,Light Snow,75,1,,,,,,,,,,
5,6833,Philadelphia,Snow,79,1,,,,,,,,,,
6,6833,Philadelphia,Snow,79,1,,,,,,,,,,
7,6833,Philadelphia,Snow Showers,69,1,,,,,,,,,,
14,6833,Philadelphia,Snow Shower,55,1,,,,,,,,,,
8,6833,Philadelphia,Flurries,61,1,,,,,,,,,,
9,6833,Philadelphia,Special weather statementSnow,79,1,,,,,,,,,,
15,6833,Philadelphia,"Light Snow,Blowing Snow",80,1,,,,,,,,,,
10,6833,Philadelphia,light snow,62,1,,,,,,,,,,
11,6833,Philadelphia,Snow,79,1,,,,,,,,,,
12,6833,Philadelphia,Light Snow,67,1,,,,,,,,,,
13,6833,Philadelphia,Light Snow Blowing Snow,80,1,,,,,,,,,,
1,6841,Philadelphia,Cloudy,,1,,,,,,,,,,
2,6841,Philadelphia,Overcast,49,1,,,,,,,,,,
3,6841,Philadelphia,Overcast,50,1,,,,,,,,,,
4,6841,Philadelphia,Overcast,61,1,,,,,,,,,,
5,6841,Philadelphia,Cloudy,51,1,,,,,,,,,,
6,6841,Philadelphia,Overcast,49,1,,,,,,,,,,
7,6841,Philadelphia,Cloudy,42,1,,,,,,,,,,
14,6841,Philadelphia,Cloudy,42,1,,,,,,,,,,
8,6841,Philadelphia,Cloudy,49,1,,,,,,,,,,
9,6841,Philadelphia,Winter Weather AdvisoryCloudy,49,1,,,,,,,,,,
15,6841,Philadelphia,Cloudy,48,1,,,,,,,,,,
10,6841,Philadelphia,mostly cloudy,49,1,,,,,,,,,,
11,6841,Philadelphia,Cloudy,51,1,,,,,,,,,,
12,6841,Philadelphia,Cloudy,49,1,,,,,,,,,,
13,6841,Philadelphia,Overcast,48,1,,,,,,,,,,
1,6850,Philadelphia,Partly Cloudy,,1,,,,,,,,,,
2,6850,Philadelphia,Partly Cloudy,53,1,,,,,,,,,,
3,6850,Philadelphia,Clear,52,1,,,,,,,,,,
4,6850,Philadelphia,Clear,59,1,,,,,,,,,,
5,6850,Philadelphia,Mostly Clear,53,1,,,,,,,,,,
6,6850,Philadelphia,Partly Cloudy,53,1,,,,,,,,,,
7,6850,Philadelphia,Partly Cloudy,48,1,,,,,,,,,,
14,6850,Philadelphia,Mostly Clear,47,1,,,,,,,,,,
8,6850,Philadelphia,Clear,51,1,,,,,,,,,,
9,6850,Philadelphia,Partly Cloudy,53,1,,,,,,,,,,
15,6850,Philadelphia,Mostly Clear,54,1,,,,,,,,,,
10,6850,Philadelphia,clear sky,52,1,,,,,,,,,,
11,6850,Philadelphia,Mostly Clear,53,1,,,,,,,,,,
12,6850,Philadelphia,Clear,51,1,,,,,,,,,,
13,6850,Philadelphia,Partly Cloudy,54,1,,,,,,,,,,
1,6866,Philadelphia,Fair,,1,,,,,,,,,,
2,6866,Philadelphia,Clear,37,1,,,,,,,,,,
3,6866,Philadelphia,Clear,33,1,,,,,,,,,,
4,6866,Philadelphia,Clear,38,1,,,,,,,,,,
5,6866,Philadelphia,Sunny,37,1,,,,,,,,,,
6,6866,Philadelphia,Clear,37,1,,,,,,,,,,
7,6866,Philadelphia,Sunny,32,1,,,,,,,,,,
14,6866,Philadelphia,Mostly Sunny,20,1,,,,,,,,,,
8,6866,Philadelphia,Sunny,27,1,,,,,,,,,,
9,6866,Philadelphia,Clear,37,1,,,,,,,,,,
15,6866,Philadelphia,Clear,37,1,,,,,,,,,,
10,6866,Philadelphia,clear sky,26,1,,,,,,,,,,
11,6866,Philadelphia,Sunny,37,1,,,,,,,,,,
12,6866,Philadelphia,Sunny,32,1,,,,,,,,,,
13,6866,Philadelphia,Fair,37,1,,,,,,,,,,
1,6910,Philadelphia,Cloudy,,1,,,,,,,,,,
2,6910,Philadelphia,Overcast,65,1,,,,,,,,,,
3,6910,Philadelphia,Overcast,61,1,,,,,,,,,,
4,6910,Philadelphia,Overcast,69,1,,,,,,,,,,
5,6910,Philadelphia,Cloudy,64,1,,,,,,,,,,
6,6910,Philadelphia,Overcast,65,1,,,,,,,,,,
7,6910,Philadelphia,Cloudy,64,1,,,,,,,,,,
14,6910,Philadelphia,Cloudy,67,1,,,,,,,,,,
8,6910,Philadelphia,Cloudy,61,1,,,,,,,,,,
9,6910,Philadelphia,Cloudy,64,1,,,,,,,,,,
15,6910,Philadelphia,Cloudy,64,1,,,,,,,,,,
10,6910,Philadelphia,mostly cloudy,60,1,,,,,,,,,,
11,6910,Philadelphia,Cloudy,64,1,,,,,,,,,,
12,6910,Philadelphia,Cloudy,61,1,,,,,,,,,,
13,6910,Philadelphia,Overcast,64,1,,,,,,,,,,
1,6910,Philadelphia,Cloudy,,1,,,,,,,,,,
2,6910,Philadelphia,Overcast,65,1,,,,,,,,,,
3,6910,Philadelphia,Overcast,61,1,,,,,,,,,,
4,6910,Philadelphia,Overcast,69,1,,,,,,,,,,
5,6910,Philadelphia,Cloudy,64,1,,,,,,,,,,
6,6910,Philadelphia,Overcast,65,1,,,,,,,,,,
7,6910,Philadelphia,Cloudy,64,1,,,,,,,,,,
14,6910,Philadelphia,Cloudy,67,1,,,,,,,,,,
1,7048,Phoenix,Partly Cloudy,,1,,,,,,,,,,
2,7048,Phoenix,Partly Cloudy,88,1,,,,,,,,,,
3,7048,Phoenix,Scattered Clouds,89,1,,,,,,,,,,
4,7048,Phoenix,Scattered Clouds,86,1,,,,,,,,,,
5,7048,Phoenix,Partly Cloudy,89,1,,,,,,,,,,
6,7048,Phoenix,Clear,90,1,,,,,,,,,,
7,7048,Phoenix,Partly Cloudy,90,1,,,,,,,,,,
14,7048,Phoenix,Partly Cloudy,89,1,,,,,,,,,,
8,7048,Phoenix,Partly Cloudy,89,1,,,,,,,,,,
9,7048,Phoenix,Partly Cloudy,87,1,,,,,,,,,,
15,7048,Phoenix,Mostly Clear,89,1,,,,,,,,,,
10,7048,Phoenix,clear sky,87,1,,,,,,,,,,
11,7048,Phoenix,Partly Cloudy,89,1,,,,,,,,,,
12,7048,Phoenix,Clear,89,1,,,,,,,,,,
13,7048,Phoenix,Partly Cloudy,89,1,,,,,,,,,,
1,7052,Phoenix,Partly Cloudy,,1,,,,,,,,,,
2,7052,Phoenix,Partly Cloudy,77,1,,,,,,,,,,
3,7052,Phoenix,Scattered Clouds,75,1,,,,,,,,,,
4,7052,Phoenix,Scattered Clouds,66,1,,,,,,,,,,
5,7052,Phoenix,Partly Sunny,74,1,,,,,,,,,,
6,7052,Phoenix,Few,65,1,,,,,,,,,,
7,7052,Phoenix,Partly Cloudy,66,1,,,,,,,,,,
14,7052,Phoenix,Partly Cloudy,89,1,,,,,,,,,,
8,7052,Phoenix,Partly Sunny,74,1,,,,,,,,,,
9,7052,Phoenix,Partly Cloudy,76,1,,,,,,,,,,
15,7052,Phoenix,Mostly Clear,67,1,,,,,,,,,,
10,7052,Phoenix,clear sky,77,1,,,,,,,,,,
11,7052,Phoenix,Partly Sunny,74,1,,,,,,,,,,
12,7052,Phoenix,Partly Sunny,74,1,,,,,,,,,,
13,7052,Phoenix,Partly Cloudy,67,1,,,,,,,,,,
1,7055,Phoenix,Partly Cloudy,,1,,,,,,,,,,
2,7055,Phoenix,Partly Cloudy,56,1,,,,,,,,,,
3,7055,Phoenix,Scattered Clouds,58,1,,,,,,,,,,
4,7055,Phoenix,Scattered Clouds,52,1,,,,,,,,,,
5,7055,Phoenix,Partly Sunny,57,1,,,,,,,,,,
6,7055,Phoenix,Bkh,55,1,,,,,,,,,,
7,7055,Phoenix,Partly Cloudy,58,1,,,,,,,,,,
14,7055,Phoenix,Mostly Cloudy,64,1,,,,,,,,,,
8,7055,Phoenix,Mostly Cloudy,64,1,,,,,,,,,,
9,7055,Phoenix,Partly Cloudy,55,1,,,,,,,,,,
15,7055,Phoenix,Mostly Clear,57,1,,,,,,,,,,
10,7055,Phoenix,mostly cloudy,63,1,,,,,,,,,,
11,7055,Phoenix,Partly Sunny,57,1,,,,,,,,,,
12,7055,Phoenix,Mostly Cloudy,55,1,,,,,,,,,,
13,7055,Phoenix,Partly Cloudy,58,1,,,,,,,,,,
1,7126,Phoenix,Partly Cloudy,,1,,,,,,,,,,
2,7126,Phoenix,Partly Cloudy,43,1,,,,,,,,,,
3,7126,Phoenix,Scattered Clouds,43,1,,,,,,,,,,
4,7126,Phoenix,Scattered Clouds,46,1,,,,,,,,,,
5,7126,Phoenix,Partly Sunny,43,1,,,,,,,,,,
6,7126,Phoenix,Few,47,1,,,,,,,,,,
7,7126,Phoenix,Partly Cloudy,51,1,,,,,,,,,,
14,7126,Phoenix,Partly Cloudy,43,1,,,,,,,,,,
8,7126,Phoenix,Partly Sunny,42,1,,,,,,,,,,
9,7126,Phoenix,Partly Cloudy,45,1,,,,,,,,,,
15,7126,Phoenix,Mostly Clear,43,1,,,,,,,,,,
10,7126,Phoenix,clear sky,43,1,,,,,,,,,,
11,7126,Phoenix,Partly Sunny,43,1,,,,,,,,,,
12,7126,Phoenix,Sunny,42,1,,,,,,,,,,
13,7126,Phoenix,Partly Cloudy,43,1,,,,,,,,,,
1,7131,Phoenix,Partly Cloudy,,1,,,,,,,,,,
2,7131,Phoenix,Partly Cloudy,59,1,,,,,,,,,,
3,7131,Phoenix,Scattered Clouds,60,1,,,,,,,,,,
4,7131,Phoenix,Scattered Clouds,75,1,,,,,,,,,,
5,7131,Phoenix,Mostly Clear,59,1,,,,,,,,,,
6,7131,Phoenix,Clear,65,1,,,,,,,,,,
7,7131,Phoenix,Partly Cloudy,62,1,,,,,,,,,,
14,7131,Phoenix,Partly Cloudy,60,1,,,,,,,,,,
8,7131,Phoenix,Mostly Clear,59,1,,,,,,,,,,
9,7131,Phoenix,Partly Cloudy,59,1,,,,,,,,,,
15,7131,Phoenix,Mostly Clear,62,1,,,,,,,,,,
10,7131,Phoenix,clear sky,59,1,,,,,,,,,,
11,7131,Phoenix,Mostly Clear,59,1,,,,,,,,,,
12,7131,Phoenix,Mostly Clear,66,1,,,,,,,,,,
13,7131,Phoenix,Partly Cloudy,60,1,,,,,,,,,,
1,7146,Phoenix,Mostly Cloudy,,1,,,,,,,,,,
2,7146,Phoenix,Mostly Cloudy,55,1,,,,,,,,,,
3,7146,Phoenix,Mostly Cloudy,57,1,,,,,,,,,,
4,7146,Phoenix,Mostly Cloudy,50,1,,,,,,,,,,
5,7146,Phoenix,Partly Sunny,56,1,,,,,,,,,,
6,7146,Phoenix,Clear,49,1,,,,,,,,,,
7,7146,Phoenix,Mostly Cloudy,51,1,,,,,,,,,,
14,7146,Phoenix,Mostly Cloudy,69,1,,,,,,,,,,
8,7146,Phoenix,Partly Sunny,56,1,,,,,,,,,,
9,7146,Phoenix,Mostly Cloudy,54,1,,,,,,,,,,
15,7146,Phoenix,Mostly Cloudy,47,1,,,,,,,,,,
10,7146,Phoenix,mostly cloudy,54,1,,,,,,,,,,
11,7146,Phoenix,Partly Sunny,56,1,,,,,,,,,,
12,7146,Phoenix,Mostly Sunny,54,1,,,,,,,,,,
13,7146,Phoenix,Mostly Cloudy,47,1,,,,,,,,,,
1,7150,Phoenix,Mostly Cloudy,,1,,,,,,,,,,
2,7150,Phoenix,Mostly Cloudy,37,1,,,,,,,,,,
3,7150,Phoenix,Mostly Cloudy,38,1,,,,,,,,,,
4,7150,Phoenix,Mostly Cloudy,38,1,,,,,,,,,,
5,7150,Phoenix,Intermittent Clouds,37,1,,,,,,,,,,
6,7150,Phoenix,Clear,39,1,,,,,,,,,,
7,7150,Phoenix,Mostly Cloudy,36,1,,,,,,,,,,
14,7150,Phoenix,Mostly Cloudy,42,1,,,,,,,,,,
8,7150,Phoenix,Intermittent Clouds,37,1,,,,,,,,,,
9,7150,Phoenix,Mostly Cloudy,36,1,,,,,,,,,,
15,7150,Phoenix,Mostly Cloudy,37,1,,,,,,,,,,
10,7150,Phoenix,mostly cloudy,36,1,,,,,,,,,,
11,7150,Phoenix,Clouds And Sun,37,1,,,,,,,,,,
12,7150,Phoenix,Sunny,37,1,,,,,,,,,,
13,7150,Phoenix,Mostly Cloudy,38,1,,,,,,,,,,
1,7151,Phoenix,Mostly Cloudy,,1,,,,,,,,,,
2,7151,Phoenix,Mostly Cloudy,34,1,,,,,,,,,,
3,7151,Phoenix,Mostly Cloudy,35,1,,,,,,,,,,
4,7151,Phoenix,Mostly Cloudy,37,1,,,,,,,,,,
5,7151,Phoenix,Intermittent Clouds,35,1,,,,,,,,,,
6,7151,Phoenix,Clear,37,1,,,,,,,,,,
7,7151,Phoenix,Mostly Cloudy,34,1,,,,,,,,,,
14,7151,Phoenix,Mostly Cloudy,38,1,,,,,,,,,,
8,7151,Phoenix,Intermittent Clouds,35,1,,,,,,,,,,
9,7151,Phoenix,Mostly Cloudy,34,1,,,,,,,,,,
15,7151,Phoenix,Mostly Cloudy,35,1,,,,,,,,,,
10,7151,Phoenix,mostly cloudy,36,1,,,,,,,,,,
11,7151,Phoenix,Clouds And Sun,35,1,,,,,,,,,,
12,7151,Phoenix,Sunny,33,1,,,,,,,,,,
13,7151,Phoenix,Mostly Cloudy,35,1,,,,,,,,,,
1,7152,Phoenix,Mostly Cloudy,,1,,,,,,,,,,
2,7152,Phoenix,Mostly Cloudy,34,1,,,,,,,,,,
3,7152,Phoenix,Mostly Cloudy,34,1,,,,,,,,,,
4,7152,Phoenix,Mostly Cloudy,38,1,,,,,,,,,,
5,7152,Phoenix,Mostly Cloudy,33,1,,,,,,,,,,
6,7152,Phoenix,Clear,35,1,,,,,,,,,,
7,7152,Phoenix,Mostly Cloudy,34,1,,,,,,,,,,
14,7152,Phoenix,Mostly Cloudy,35,1,,,,,,,,,,
8,7152,Phoenix,Intermittent Clouds,35,1,,,,,,,,,,
9,7152,Phoenix,Mostly Cloudy,34,1,,,,,,,,,,
15,7152,Phoenix,Mostly Cloudy,34,1,,,,,,,,,,
10,7152,Phoenix,mostly cloudy,34,1,,,,,,,,,,
11,7152,Phoenix,Mostly Cloudy,33,1,,,,,,,,,,
12,7152,Phoenix,Sunny,32,1,,,,,,,,,,
13,7152,Phoenix,Mostly Cloudy,34,1,,,,,,,,,,
1,7179,Phoenix,Mostly Cloudy,,1,,,,,,,,,,
2,7179,Phoenix,Mostly Cloudy,59,1,,,,,,,,,,
3,7179,Phoenix,Mostly Cloudy,57,1,,,,,,,,,,
4,7179,Phoenix,Mostly Cloudy,58,1,,,,,,,,,,
5,7179,Phoenix,Mostly Cloudy,57,1,,,,,,,,,,
6,7179,Phoenix,Clear,53,1,,,,,,,,,,
7,7179,Phoenix,Mostly Cloudy,57,1,,,,,,,,,,
14,7179,Phoenix,Mostly Cloudy,68,1,,,,,,,,,,
8,7179,Phoenix,Intermittent Clouds,73,1,,,,,,,,,,
9,7179,Phoenix,Mostly Cloudy,58,1,,,,,,,,,,
15,7179,Phoenix,Mostly Cloudy,57,1,,,,,,,,,,
10,7179,Phoenix,mostly cloudy,66,1,,,,,,,,,,
11,7179,Phoenix,Mostly Cloudy,57,1,,,,,,,,,,
12,7179,Phoenix,Sunny,50,1,,,,,,,,,,
13,7179,Phoenix,Fair,51,1,,,,,,,,,,
1,7182,Phoenix,Mostly Cloudy,,1,,,,,,,,,,
2,7182,Phoenix,Mostly Cloudy,42,1,,,,,,,,,,
3,7182,Phoenix,Mostly Cloudy,41,1,,,,,,,,,,
4,7182,Phoenix,Mostly Cloudy,43,1,,,,,,,,,,
5,7182,Phoenix,Partly Sunny,41,1,,,,,,,,,,
6,7182,Phoenix,Clear,41,1,,,,,,,,,,
7,7182,Phoenix,Mostly Cloudy,40,1,,,,,,,,,,
14,7182,Phoenix,Mostly Cloudy,46,1,,,,,,,,,,
8,7182,Phoenix,Partly Sunny,41,1,,,,,,,,,,
9,7182,Phoenix,Mostly Cloudy,42,1,,,,,,,,,,
15,7182,Phoenix,Mostly Cloudy,41,1,,,,,,,,,,
10,7182,Phoenix,mostly cloudy,45,1,,,,,,,,,,
11,7182,Phoenix,Partly Sunny,41,1,,,,,,,,,,
12,7182,Phoenix,Sunny,42,1,,,,,,,,,,
13,7182,Phoenix,Partly Cloudy,41,1,,,,,,,,,,
1,7183,Phoenix,Mostly Cloudy,,1,,,,,,,,,,
2,7183,Phoenix,Partly Cloudy,40,1,,,,,,,,,,
3,7183,Phoenix,Scattered Clouds,39,1,,,,,,,,,,
4,7183,Phoenix,Scattered Clouds,40,1,,,,,,,,,,
5,7183,Phoenix,Partly Sunny,38,1,,,,,,,,,,
6,7183,Phoenix,Clear,39,1,,,,,,,,,,
7,7183,Phoenix,Partly Cloudy,39,1,,,,,,,,,,
14,7183,Phoenix,Mostly Cloudy,41,1,,,,,,,,,,
8,7183,Phoenix,Partly Sunny,41,1,,,,,,,,,,
9,7183,Phoenix,Partly Cloudy,39,1,,,,,,,,,,
15,7183,Phoenix,Mostly Clear,38,1,,,,,,,,,,
10,7183,Phoenix,mostly cloudy,42,1,,,,,,,,,,
11,7183,Phoenix,Partly Sunny,38,1,,,,,,,,,,
12,7183,Phoenix,Sunny,41,1,,,,,,,,,,
13,7183,Phoenix,Mostly Cloudy,41,1,,,,,,,,,,
1,7375,Portland,Cloudy,,1,,,,,,,,,,
2,7375,Portland,Overcast,62,1,,,,,,,,,,
3,7375,Portland,Overcast,63,1,,,,,,,,,,
4,7375,Portland,Overcast,67,1,,,,,,,,,,
5,7375,Portland,Cloudy,63,1,,,,,,,,,,
6,7375,Portland,Overcast,63,1,,,,,,,,,,
7,7375,Portland,Cloudy,62,1,,,,,,,,,,
14,7375,Portland,Showers,66,1,,,,,,,,,,
8,7375,Portland,Showers,65,1,,,,,,,,,,
9,7375,Portland,Cloudy,62,1,,,,,,,,,,
15,7375,Portland,Cloudy,63,1,,,,,,,,,,
10,7375,Portland,clear sky,35,1,,,,,,,,,,
11,7375,Portland,Cloudy,63,1,,,,,,,,,,
12,7375,Portland,Cloudy,73,1,,,,,,,,,,
13,7375,Portland,Observation Quality is Caution Overcast,63,1,,,,,,,,,,
1,7449,Portland,Light Rain,,1,,,,,,,,,,
2,7449,Portland,Light Rain,76,1,,,,,,,,,,
3,7449,Portland,Light Rain,79,1,,,,,,,,,,
4,7449,Portland,Light Rain,85,1,,,,,,,,,,
5,7449,Portland,Showers,79,1,,,,,,,,,,
6,7449,Portland,Light Rain,72,1,,,,,,,,,,
