0,entity,Domain,Conditions,,day,,,,,,,,,,
6,5581,Milwaukee,Partly Cloudy,46,1,,,,,,,,,,
7,5581,Milwaukee,Sunny,40,1,,,,,,,,,,
14,5581,Milwaukee,Partly Cloudy,47,1,,,,,,,,,,
8,5581,Milwaukee,Partly Sunny,45,1,,,,,,,,,,
9,5581,Milwaukee,Mostly Sunny,46,1,,,,,,,,,,
15,5581,Milwaukee,Few Clouds,46,1,,,,,,,,,,
10,5581,Milwaukee,clear sky,45,1,,,,,,,,,,
11,5581,Milwaukee,Partly Sunny,45,1,,,,,,,,,,
12,5581,Milwaukee,Sunny,45,1,,,,,,,,,,
13,5581,Milwaukee,A Few Clouds,46,1,,,,,,,,,,
1,5905,Nashville,Fair,,1,,,,,,,,,,
2,5905,Nashville,Clear,45,1,,,,,,,,,,
3,5905,Nashville,Clear,43,1,,,,,,,,,,
4,5905,Nashville,Clear,80,1,,,,,,,,,,
5,5905,Nashville,Sunny,42,1,,,,,,,,,,
6,5905,Nashville,Clear,45,1,,,,,,,,,,
7,5905,Nashville,Sunny,47,1,,,,,,,,,,
14,5905,Nashville,Mostly Sunny,48,1,,,,,,,,,,
8,5905,Nashville,Sunny,42,1,,,,,,,,,,
9,5905,Nashville,Clear,44,1,,,,,,,,,,
15,5905,Nashville,Clear,42,1,,,,,,,,,,
10,5905,Nashville,clear sky,44,1,,,,,,,,,,
11,5905,Nashville,Sunny,42,1,,,,,,,,,,
12,5905,Nashville,Sunny,42,1,,,,,,,,,,
13,5905,Nashville,Fair,43,1,,,,,,,,,,
1,5928,Nashville,Cloudy,,1,,,,,,,,,,
2,5928,Nashville,Overcast,70,1,,,,,,,,,,
6,5953,Nashville,Overcast,75,1,,,,,,,,,,
7,5953,Nashville,Cloudy,73,1,,,,,,,,,,
14,5953,Nashville,Mostly Cloudy,73,1,,,,,,,,,,
8,5953,Nashville,Cloudy,72,1,,,,,,,,,,
9,5953,Nashville,Winter storm watchCloudy,75,1,,,,,,,,,,
15,5953,Nashville,Cloudy,73,1,,,,,,,,,,
10,5953,Nashville,mostly cloudy,70,1,,,,,,,,,,
11,5953,Nashville,Cloudy,72,1,,,,,,,,,,
12,5953,Nashville,Cloudy,72,1,,,,,,,,,,
13,5953,Nashville,Overcast,73,1,,,,,,,,,,
1,5953,Nashville,Cloudy,,1,,,,,,,,,,
2,5953,Nashville,Overcast,75,1,,,,,,,,,,
3,5953,Nashville,Overcast,73,1,,,,,,,,,,
4,5953,Nashville,Overcast,72,1,,,,,,,,,,
5,5953,Nashville,Cloudy,72,1,,,,,,,,,,
6,5953,Nashville,Overcast,75,1,,,,,,,,,,
7,5953,Nashville,Cloudy,73,1,,,,,,,,,,
14,5953,Nashville,Mostly Cloudy,73,1,,,,,,,,,,
8,5953,Nashville,Cloudy,72,1,,,,,,,,,,
9,5953,Nashville,Winter storm watchCloudy,75,1,,,,,,,,,,
15,5953,Nashville,Cloudy,73,1,,,,,,,,,,
10,5953,Nashville,mostly cloudy,70,1,,,,,,,,,,
11,5953,Nashville,Cloudy,72,1,,,,,,,,,,
12,5953,Nashville,Cloudy,72,1,,,,,,,,,,
13,5953,Nashville,Overcast,73,1,,,,,,,,,,
1,7048,Phoenix,Partly Cloudy,,1,,,,,,,,,,
2,7048,Phoenix,Partly Cloudy,88,1,,,,,,,,,,
3,7048,Phoenix,Scattered Clouds,89,1,,,,,,,,,,
4,7048,Phoenix,Scattered Clouds,86,1,,,,,,,,,,
5,7048,Phoenix,Partly Cloudy,89,1,,,,,,,,,,
6,7048,Phoenix,Clear,90,1,,,,,,,,,,
7,7048,Phoenix,Partly Cloudy,90,1,,,,,,,,,,
14,7048,Phoenix,Partly Cloudy,89,1,,,,,,,,,,
8,7048,Phoenix,Partly Cloudy,89,1,,,,,,,,,,
9,7048,Phoenix,Partly Cloudy,87,1,,,,,,,,,,
15,7048,Phoenix,Mostly Clear,89,1,,,,,,,,,,
10,7048,Phoenix,clear sky,87,1,,,,,,,,,,
11,7048,Phoenix,Partly Cloudy,89,1,,,,,,,,,,
12,7048,Phoenix,Clear,89,1,,,,,,,,,,
13,7048,Phoenix,Partly Cloudy,89,1,,,,,,,,,,
1,7052,Phoenix,Partly Cloudy,,1,,,,,,,,,,
2,7052,Phoenix,Partly Cloudy,77,1,,,,,,,,,,
3,7052,Phoenix,Scattered Clouds,75,1,,,,,,,,,,
4,7052,Phoenix,Scattered Clouds,66,1,,,,,,,,,,
5,7052,Phoenix,Partly Sunny,74,1,,,,,,,,,,
6,7052,Phoenix,Few,65,1,,,,,,,,,,
7,7052,Phoenix,Partly Cloudy,66,1,,,,,,,,,,
14,7052,Phoenix,Partly Cloudy,89,1,,,,,,,,,,
8,7052,Phoenix,Partly Sunny,74,1,,,,,,,,,,
9,7052,Phoenix,Partly Cloudy,76,1,,,,,,,,,,
15,7052,Phoenix,Mostly Clear,67,1,,,,,,,,,,
10,7052,Phoenix,clear sky,77,1,,,,,,,,,,
11,7052,Phoenix,Partly Sunny,74,1,,,,,,,,,,
12,7052,Phoenix,Partly Sunny,74,1,,,,,,,,,,
13,7052,Phoenix,Partly Cloudy,67,1,,,,,,,,,,
1,7055,Phoenix,Partly Cloudy,,1,,,,,,,,,,
2,7055,Phoenix,Partly Cloudy,56,1,,,,,,,,,,
3,7055,Phoenix,Scattered Clouds,58,1,,,,,,,,,,
4,7055,Phoenix,Scattered Clouds,52,1,,,,,,,,,,
5,7055,Phoenix,Partly Sunny,57,1,,,,,,,,,,
6,7055,Phoenix,Bkh,55,1,,,,,,,,,,
7,7055,Phoenix,Partly Cloudy,58,1,,,,,,,,,,
14,7055,Phoenix,Mostly Cloudy,64,1,,,,,,,,,,
8,7055,Phoenix,Mostly Cloudy,64,1,,,,,,,,,,
9,7055,Phoenix,Partly Cloudy,55,1,,,,,,,,,,
15,7055,Phoenix,Mostly Clear,57,1,,,,,,,,,,
10,7055,Phoenix,mostly cloudy,63,1,,,,,,,,,,
11,7055,Phoenix,Partly Sunny,57,1,,,,,,,,,,
12,7055,Phoenix,Mostly Cloudy,55,1,,,,,,,,,,
13,7055,Phoenix,Partly Cloudy,58,1,,,,,,,,,,
1,7126,Phoenix,Partly Cloudy,,1,,,,,,,,,,
2,7126,Phoenix,Partly Cloudy,43,1,,,,,,,,,,
3,7126,Phoenix,Scattered Clouds,43,1,,,,,,,,,,
4,7126,Phoenix,Scattered Clouds,46,1,,,,,,,,,,
5,7126,Phoenix,Partly Sunny,43,1,,,,,,,,,,
6,7126,Phoenix,Few,47,1,,,,,,,,,,
7,7126,Phoenix,Partly Cloudy,51,1,,,,,,,,,,
14,7126,Phoenix,Partly Cloudy,43,1,,,,,,,,,,
8,7126,Phoenix,Partly Sunny,42,1,,,,,,,,,,
9,7126,Phoenix,Partly Cloudy,45,1,,,,,,,,,,
15,7126,Phoenix,Mostly Clear,43,1,,,,,,,,,,
10,7126,Phoenix,clear sky,43,1,,,,,,,,,,
11,7126,Phoenix,Partly Sunny,43,1,,,,,,,,,,
12,7126,Phoenix,Sunny,42,1,,,,,,,,,,
13,7126,Phoenix,Partly Cloudy,43,1,,,,,,,,,,
1,7131,Phoenix,Partly Cloudy,,1,,,,,,,,,,
2,7131,Phoenix,Partly Cloudy,59,1,,,,,,,,,,
3,7131,Phoenix,Scattered Clouds,60,1,,,,,,,,,,
4,7131,Phoenix,Scattered Clouds,75,1,,,,,,,,,,
5,7131,Phoenix,Mostly Clear,59,1,,,,,,,,,,
6,7131,Phoenix,Clear,65,1,,,,,,,,,,
7,7131,Phoenix,Partly Cloudy,62,1,,,,,,,,,,
14,7131,Phoenix,Partly Cloudy,60,1,,,,,,,,,,
8,7131,Phoenix,Mostly Clear,59,1,,,,,,,,,,
9,7131,Phoenix,Partly Cloudy,59,1,,,,,,,,,,
15,7131,Phoenix,Mostly Clear,62,1,,,,,,,,,,
10,7131,Phoenix,clear sky,59,1,,,,,,,,,,
11,7131,Phoenix,Mostly Clear,59,1,,,,,,,,,,
12,7131,Phoenix,Mostly Clear,66,1,,,,,,,,,,
13,7131,Phoenix,Partly Cloudy,60,1,,,,,,,,,,
1,7146,Phoenix,Mostly Cloudy,,1,,,,,,,,,,
2,7146,Phoenix,Mostly Cloudy,55,1,,,,,,,,,,
3,7146,Phoenix,Mostly Cloudy,57,1,,,,,,,,,,
4,7146,Phoenix,Mostly Cloudy,50,1,,,,,,,,,,
5,7146,Phoenix,Partly Sunny,56,1,,,,,,,,,,
6,7146,Phoenix,Clear,49,1,,,,,,,,,,
7,7146,Phoenix,Mostly Cloudy,51,1,,,,,,,,,,
14,7146,Phoenix,Mostly Cloudy,69,1,,,,,,,,,,
8,7146,Phoenix,Partly Sunny,56,1,,,,,,,,,,
9,7146,Phoenix,Mostly Cloudy,54,1,,,,,,,,,,
15,7146,Phoenix,Mostly Cloudy,47,1,,,,,,,,,,
10,7146,Phoenix,mostly cloudy,54,1,,,,,,,,,,
11,7146,Phoenix,Partly Sunny,56,1,,,,,,,,,,
12,7146,Phoenix,Mostly Sunny,54,1,,,,,,,,,,
13,7146,Phoenix,Mostly Cloudy,47,1,,,,,,,,,,
1,7150,Phoenix,Mostly Cloudy,,1,,,,,,,,,,
2,7150,Phoenix,Mostly Cloudy,37,1,,,,,,,,,,
3,7150,Phoenix,Mostly Cloudy,38,1,,,,,,,,,,
4,7150,Phoenix,Mostly Cloudy,38,1,,,,,,,,,,
5,7150,Phoenix,Intermittent Clouds,37,1,,,,,,,,,,
6,7150,Phoenix,Clear,39,1,,,,,,,,,,
7,7150,Phoenix,Mostly Cloudy,36,1,,,,,,,,,,
14,7150,Phoenix,Mostly Cloudy,42,1,,,,,,,,,,
8,7150,Phoenix,Intermittent Clouds,37,1,,,,,,,,,,
9,7150,Phoenix,Mostly Cloudy,36,1,,,,,,,,,,
15,7150,Phoenix,Mostly Cloudy,37,1,,,,,,,,,,
10,7150,Phoenix,mostly cloudy,36,1,,,,,,,,,,
11,7150,Phoenix,Clouds And Sun,37,1,,,,,,,,,,
12,7150,Phoenix,Sunny,37,1,,,,,,,,,,
13,7150,Phoenix,Mostly Cloudy,38,1,,,,,,,,,,
1,7197,Phoenix,Partly Cloudy,,1,,,,,,,,,,
2,7197,Phoenix,Partly Cloudy,67,1,,,,,,,,,,
3,7197,Phoenix,Partly Cloudy,69,1,,,,,,,,,,
4,7197,Phoenix,Partly Cloudy,73,1,,,,,,,,,,
5,7197,Phoenix,Partly Cloudy,68,1,,,,,,,,,,
6,7197,Phoenix,Clear,74,1,,,,,,,,,,
7,7197,Phoenix,Partly Cloudy,69,1,,,,,,,,,,
8,7197,Phoenix,Mostly Cloudy,64,1,,,,,,,,,,
9,7197,Phoenix,Mostly Sunny,67,1,,,,,,,,,,
15,7197,Phoenix,Few Clouds,69,1,,,,,,,,,,
10,7197,Phoenix,mostly cloudy,63,1,,,,,,,,,,
11,7197,Phoenix,Partly Cloudy,68,1,,,,,,,,,,
12,7197,Phoenix,Clear,66,1,,,,,,,,,,
1,7387,Portland,Partly Cloudy,,1,,,,,,,,,,
2,7387,Portland,Partly Cloudy,93,1,,,,,,,,,,
3,7387,Portland,Scattered Clouds,96,1,,,,,,,,,,
4,7387,Portland,Scattered Clouds,92,1,,,,,,,,,,
5,7387,Portland,Mostly Clear,92,1,,,,,,,,,,
6,7387,Portland,Partly Cloudy,79,1,,,,,,,,,,
7,7387,Portland,Partly Cloudy,92,1,,,,,,,,,,
14,7387,Portland,Partly Cloudy,93,1,,,,,,,,,,
8,7387,Portland,Mostly Clear,92,1,,,,,,,,,,
9,7387,Portland,Partly Cloudy,93,1,,,,,,,,,,
15,7387,Portland,Mostly Clear,96,1,,,,,,,,,,
10,7387,Portland,clear sky,49,1,,,,,,,,,,
11,7387,Portland,Partly Cloudy,95,1,,,,,,,,,,
12,7387,Portland,Partly Cloudy,91,1,,,,,,,,,,
1,7449,Portland,Light Rain,,1,,,,,,,,,,
2,7449,Portland,Light Rain,76,1,,,,,,,,,,
3,7449,Portland,Light Rain,79,1,,,,,,,,,,
4,7449,Portland,Light Rain,85,1,,,,,,,,,,
5,7449,Portland,Showers,79,1,,,,,,,,,,
6,7449,Portland,Light Rain,72,1,,,,,,,,,,
7,7449,Portland,Cloudy,75,1,,,,,,,,,,
14,7449,Portland,Cloudy,68,1,,,,,,,,,,
8,7449,Portland,Cloudy,67,1,,,,,,,,,,
9,7449,Portland,Rain,76,1,,,,,,,,,,
15,7449,Portland,Light Rain,79,1,,,,,,,,,,
10,7449,Portland,clear sky,37,1,,,,,,,,,,
11,7449,Portland,Light Rain,79,1,,,,,,,,,,
12,7449,Portland,Light Rain,79,1,,,,,,,,,,
13,7449,Portland,Observation Quality is Caution Lt Rain,79,1,,,,,,,,,,
1,7464,Portland,Cloudy,,1,,,,,,,,,,
2,7464,Portland,Overcast,81,1,,,,,,,,,,
3,7464,Portland,Overcast,85,1,,,,,,,,,,
4,7464,Portland,Overcast,87,1,,,,,,,,,,
5,7464,Portland,Cloudy,85,1,,,,,,,,,,
6,7464,Portland,Overcast,76,1,,,,,,,,,,
7,7464,Portland,Mostly Cloudy,86,1,,,,,,,,,,
14,7464,Portland,Rain,89,1,,,,,,,,,,
8,7464,Portland,Cloudy,88,1,,,,,,,,,,
9,7464,Portland,Cloudy,81,1,,,,,,,,,,
15,7464,Portland,Cloudy,81,1,,,,,,,,,,
10,7464,Portland,clear sky,56,1,,,,,,,,,,
11,7464,Portland,Cloudy,85,1,,,,,,,,,,
12,7464,Portland,Cloudy,82,1,,,,,,,,,,
13,7464,Portland,Observation Quality is Caution Overcast,81,1,,,,,,,,,,
1,7477,Portland,Cloudy,,1,,,,,,,,,,
2,7477,Portland,Overcast,82,1,,,,,,,,,,
3,7477,Portland,Overcast,89,1,,,,,,,,,,
4,7477,Portland,Overcast,90,1,,,,,,,,,,
5,7477,Portland,Cloudy,82,1,,,,,,,,,,
6,7477,Portland,Overcast,76,1,,,,,,,,,,
7,7477,Portland,Cloudy,82,1,,,,,,,,,,
14,7477,Portland,Cloudy,83,1,,,,,,,,,,
8,7477,Portland,Cloudy,82,1,,,,,,,,,,
9,7477,Portland,Cloudy,81,1,,,,,,,,,,
15,7477,Portland,Cloudy,89,1,,,,,,,,,,
10,7477,Portland,mostly cloudy,79,1,,,,,,,,,,
11,7477,Portland,Cloudy,88,1,,,,,,,,,,
12,7477,Portland,Cloudy,85,1,,,,,,,,,,
13,7477,Portland,Overcast,89,1,,,,,,,,,,
1,7485,Portland,Cloudy,,1,,,,,,,,,,
2,7485,Portland,Overcast,93,1,,,,,,,,,,
3,7485,Portland,Overcast,96,1,,,,,,,,,,
4,7485,Portland,Overcast,97,1,,,,,,,,,,
5,7485,Portland,Cloudy,92,1,,,,,,,,,,
6,7485,Portland,Overcast,81,1,,,,,,,,,,
7,7485,Portland,Cloudy,91,1,,,,,,,,,,
14,7485,Portland,Cloudy,93,1,,,,,,,,,,
8,7485,Portland,Cloudy,92,1,,,,,,,,,,
9,7485,Portland,Cloudy,93,1,,,,,,,,,,
15,7485,Portland,Cloudy,96,1,,,,,,,,,,
10,7485,Portland,light snow,74,1,,,,,,,,,,
11,7485,Portland,Cloudy,92,1,,,,,,,,,,
12,7485,Portland,Cloudy,92,1,,,,,,,,,,
13,7485,Portland,Overcast,93,1,,,,,,,,,,
1,7497,Portland,Fog,,1,,,,,,,,,,
2,7497,Portland,Fog And Mist,93,1,,,,,,,,,,
3,7497,Portland,Overcast,100,1,,,,,,,,,,
4,7497,Portland,Overcast,99,1,,,,,,,,,,
5,7497,Portland,Fog,93,1,,,,,,,,,,
6,7497,Portland,Mist,83,1,,,,,,,,,,
7,7497,Portland,Cloudy,96,1,,,,,,,,,,
14,7497,Portland,Foggy,100,1,,,,,,,,,,
8,7497,Portland,Fog,100,1,,,,,,,,,,
9,7497,Portland,Fog,100,1,,,,,,,,,,
15,7497,Portland,Mist,100,1,,,,,,,,,,
10,7497,Portland,mostly cloudy,59,1,,,,,,,,,,
11,7497,Portland,Light Fog,100,1,,,,,,,,,,
12,7497,Portland,Cloudy,93,1,,,,,,,,,,
13,7497,Portland,Fog,100,1,,,,,,,,,,
6,7553,Portland,Overcast,68,1,,,,,,,,,,
7,7553,Portland,Cloudy,72,1,,,,,,,,,,
14,7553,Portland,Cloudy,66,1,,,,,,,,,,
8,7553,Portland,Cloudy,65,1,,,,,,,,,,
9,7553,Portland,Cloudy,66,1,,,,,,,,,,
15,7553,Portland,Cloudy,68,1,,,,,,,,,,
10,7553,Portland,mostly cloudy,65,1,,,,,,,,,,
11,7553,Portland,Cloudy,67,1,,,,,,,,,,
12,7553,Portland,Sunny,70,1,,,,,,,,,,
13,7553,Portland,Overcast,68,1,,,,,,,,,,
1,7553,Portland,Cloudy,,1,,,,,,,,,,
2,7553,Portland,Overcast,66,1,,,,,,,,,,
3,7553,Portland,Overcast,68,1,,,,,,,,,,
4,7553,Portland,Overcast,74,1,,,,,,,,,,
5,7553,Portland,Cloudy,67,1,,,,,,,,,,
6,7553,Portland,Overcast,68,1,,,,,,,,,,
7,7553,Portland,Cloudy,72,1,,,,,,,,,,
14,7553,Portland,Cloudy,66,1,,,,,,,,,,
8,7553,Portland,Cloudy,67,1,,,,,,,,,,
9,7553,Portland,Cloudy,66,1,,,,,,,,,,
15,7553,Portland,Cloudy,68,1,,,,,,,,,,
10,7553,Portland,mostly cloudy,65,1,,,,,,,,,,
11,7553,Portland,Cloudy,67,1,,,,,,,,,,
12,7553,Portland,Sunny,70,1,,,,,,,,,,
13,7553,Portland,Overcast,68,1,,,,,,,,,,
1,8009,San Diego,Mostly Cloudy,,1,,,,,,,,,,
2,8009,San Diego,Mostly Cloudy,77,1,,,,,,,,,,
3,8009,San Diego,Mostly Cloudy,77,1,,,,,,,,,,
4,8009,San Diego,Mostly Cloudy,81,1,,,,,,,,,,
5,8009,San Diego,Intermittent Clouds,76,1,,,,,,,,,,
6,8009,San Diego,Mostly Cloudy,81,1,,,,,,,,,,
7,8009,San Diego,Mostly Cloudy,77,1,,,,,,,,,,
14,8009,San Diego,Mostly Clear,80,1,,,,,,,,,,
8,8009,San Diego,Intermittent Clouds,76,1,,,,,,,,,,
9,8009,San Diego,Mostly Cloudy,76,1,,,,,,,,,,
15,8009,San Diego,Mostly Cloudy,77,1,,,,,,,,,,
10,8009,San Diego,mostly cloudy,76,1,,,,,,,,,,
11,8009,San Diego,Clouds And Sun,76,1,,,,,,,,,,
12,8009,San Diego,Sunny,83,1,,,,,,,,,,
13,8009,San Diego,Mostly Cloudy,77,1,,,,,,,,,,
1,8100,San Diego,Fog,,1,,,,,,,,,,
2,8100,San Diego,Fog And Mist,88,1,,,,,,,,,,
3,8100,San Diego,Partly Cloudy,86,1,,,,,,,,,,
4,8100,San Diego,Partly Cloudy,93,1,,,,,,,,,,
5,8100,San Diego,Fog,86,1,,,,,,,,,,
6,8100,San Diego,Clear,93,1,,,,,,,,,,
7,8100,San Diego,Partly Cloudy,86,1,,,,,,,,,,
14,8100,San Diego,Mostly Clear,86,1,,,,,,,,,,
8,8100,San Diego,Clear,85,1,,,,,,,,,,
9,8100,San Diego,High Surf AdvisoryFog,87,1,,,,,,,,,,
15,8100,San Diego,Mist,86,1,,,,,,,,,,
10,8100,San Diego,clear sky,82,1,,,,,,,,,,
11,8100,San Diego,Light Fog,86,1,,,,,,,,,,
12,8100,San Diego,Light Fog,89,1,,,,,,,,,,
13,8100,San Diego,Fog,87,1,,,,,,,,,,
1,8104,San Diego,Partly Cloudy,,1,,,,,,,,,,
2,8104,San Diego,Fog And Mist,82,1,,,,,,,,,,
3,8104,San Diego,Mostly Cloudy,86,1,,,,,,,,,,
4,8104,San Diego,Mostly Cloudy,94,1,,,,,,,,,,
5,8104,San Diego,Intermittent Clouds,85,1,,,,,,,,,,
6,8104,San Diego,Mostly Cloudy,93,1,,,,,,,,,,
7,8104,San Diego,Mostly Cloudy,82,1,,,,,,,,,,
14,8104,San Diego,Partly Cloudy,90,1,,,,,,,,,,
8,8104,San Diego,Mostly Cloudy,89,1,,,,,,,,,,
9,8104,San Diego,High Surf AdvisoryFog,82,1,,,,,,,,,,
15,8104,San Diego,Mist,86,1,,,,,,,,,,
10,8104,San Diego,mostly cloudy,82,1,,,,,,,,,,
11,8104,San Diego,Clouds And Sun,85,1,,,,,,,,,,
12,8104,San Diego,Light Fog,86,1,,,,,,,,,,
13,8104,San Diego,Fog,86,1,,,,,,,,,,
1,8110,San Diego,Partly Cloudy,,1,,,,,,,,,,
2,8110,San Diego,Partly Cloudy,63,1,,,,,,,,,,
3,8110,San Diego,Scattered Clouds,62,1,,,,,,,,,,
4,8110,San Diego,Scattered Clouds,69,1,,,,,,,,,,
5,8110,San Diego,Mostly Sunny,62,1,,,,,,,,,,
6,8110,San Diego,Partly Cloudy,68,1,,,,,,,,,,
7,8110,San Diego,Partly Cloudy,62,1,,,,,,,,,,
14,8110,San Diego,Partly Cloudy,64,1,,,,,,,,,,
8,8110,San Diego,Mostly Sunny,62,1,,,,,,,,,,
9,8110,San Diego,High Surf AdvisoryPartly Cloudy,63,1,,,,,,,,,,
15,8110,San Diego,Mostly Clear,67,1,,,,,,,,,,
10,8110,San Diego,clear sky,63,1,,,,,,,,,,
11,8110,San Diego,Mostly Sunny,62,1,,,,,,,,,,
12,8110,San Diego,Sunny,59,1,,,,,,,,,,
13,8110,San Diego,Partly Cloudy,62,1,,,,,,,,,,
1,8111,San Diego,Mostly Cloudy,,1,,,,,,,,,,
2,8111,San Diego,Partly Cloudy,68,1,,,,,,,,,,
3,8111,San Diego,Scattered Clouds,67,1,,,,,,,,,,
4,8111,San Diego,Scattered Clouds,70,1,,,,,,,,,,
5,8111,San Diego,Mostly Sunny,66,1,,,,,,,,,,
6,8111,San Diego,Partly Cloudy,65,1,,,,,,,,,,
7,8111,San Diego,Partly Cloudy,69,1,,,,,,,,,,
14,8111,San Diego,Partly Cloudy,62,1,,,,,,,,,,
8,8111,San Diego,Mostly Sunny,66,1,,,,,,,,,,
9,8111,San Diego,High Surf AdvisoryPartly Cloudy,67,1,,,,,,,,,,
15,8111,San Diego,Mostly Clear,67,1,,,,,,,,,,
10,8111,San Diego,clear sky,63,1,,,,,,,,,,
11,8111,San Diego,Mostly Sunny,66,1,,,,,,,,,,
12,8111,San Diego,Sunny,59,1,,,,,,,,,,
13,8111,San Diego,Partly Cloudy,67,1,,,,,,,,,,
1,8123,San Diego,Partly Cloudy,,1,,,,,,,,,,
2,8123,San Diego,Partly Cloudy,77,1,,,,,,,,,,
3,8123,San Diego,Scattered Clouds,80,1,,,,,,,,,,
4,8123,San Diego,Scattered Clouds,89,1,,,,,,,,,,
5,8123,San Diego,Partly Cloudy,79,1,,,,,,,,,,
6,8123,San Diego,Partly Cloudy,87,1,,,,,,,,,,
7,8123,San Diego,Partly Cloudy,80,1,,,,,,,,,,
14,8123,San Diego,Partly Cloudy,77,1,,,,,,,,,,
8,8123,San Diego,Partly Cloudy,77,1,,,,,,,,,,
9,8123,San Diego,Partly Cloudy,76,1,,,,,,,,,,
15,8123,San Diego,Mostly Clear,80,1,,,,,,,,,,
10,8123,San Diego,clear sky,77,1,,,,,,,,,,
11,8123,San Diego,Partly Cloudy,79,1,,,,,,,,,,
12,8123,San Diego,Clear,86,1,,,,,,,,,,
13,8123,San Diego,Partly Cloudy,80,1,,,,,,,,,,
1,8135,San Diego,Partly Cloudy,,1,,,,,,,,,,
2,8135,San Diego,Hazy,82,1,,,,,,,,,,
3,8135,San Diego,Haze,83,1,,,,,,,,,,
4,8135,San Diego,Haze,92,1,,,,,,,,,,
5,8135,San Diego,Partly Cloudy,82,1,,,,,,,,,,
6,8135,San Diego,Mostly Cloudy,92,1,,,,,,,,,,
7,8135,San Diego,Partly Cloudy,83,1,,,,,,,,,,
14,8135,San Diego,Mostly Cloudy,83,1,,,,,,,,,,
8,8135,San Diego,Mostly Cloudy,84,1,,,,,,,,,,
9,8135,San Diego,Haze,82,1,,,,,,,,,,
15,8135,San Diego,Haze,83,1,,,,,,,,,,
10,8135,San Diego,clear sky,82,1,,,,,,,,,,
11,8135,San Diego,Partly Cloudy,82,1,,,,,,,,,,
12,8135,San Diego,Clear,89,1,,,,,,,,,,
13,8135,San Diego,Haze,83,1,,,,,,,,,,
1,8140,San Diego,Partly Cloudy,,1,,,,,,,,,,
2,8140,San Diego,Hazy,77,1,,,,,,,,,,
3,8140,San Diego,Haze,72,1,,,,,,,,,,
4,8140,San Diego,Haze,77,1,,,,,,,,,,
5,8140,San Diego,Partly Sunny,79,1,,,,,,,,,,
6,8140,San Diego,Partly Cloudy,79,1,,,,,,,,,,
7,8140,San Diego,Partly Cloudy,76,1,,,,,,,,,,
14,8140,San Diego,Partly Cloudy,86,1,,,,,,,,,,
8,8140,San Diego,Partly Sunny,79,1,,,,,,,,,,
9,8140,San Diego,Haze,76,1,,,,,,,,,,
15,8140,San Diego,Haze,72,1,,,,,,,,,,
10,8140,San Diego,clear sky,77,1,,,,,,,,,,
11,8140,San Diego,Partly Sunny,79,1,,,,,,,,,,
12,8140,San Diego,Partly Sunny,96,1,,,,,,,,,,
13,8140,San Diego,Haze,72,1,,,,,,,,,,
1,8143,San Diego,Partly Cloudy,,1,,,,,,,,,,
2,8143,San Diego,Partly Cloudy,63,1,,,,,,,,,,
3,8143,San Diego,Scattered Clouds,64,1,,,,,,,,,,
4,8143,San Diego,Scattered Clouds,71,1,,,,,,,,,,
5,8143,San Diego,Partly Sunny,64,1,,,,,,,,,,
6,8143,San Diego,Partly Cloudy,71,1,,,,,,,,,,
7,8143,San Diego,Partly Cloudy,64,1,,,,,,,,,,
14,8143,San Diego,Partly Cloudy,67,1,,,,,,,,,,
8,8143,San Diego,Partly Sunny,66,1,,,,,,,,,,
9,8143,San Diego,Partly Cloudy,63,1,,,,,,,,,,
15,8143,San Diego,Mostly Clear,64,1,,,,,,,,,,
10,8143,San Diego,clear sky,67,1,,,,,,,,,,
11,8143,San Diego,Partly Sunny,64,1,,,,,,,,,,
12,8143,San Diego,Sunny,69,1,,,,,,,,,,
13,8143,San Diego,Partly Cloudy,64,1,,,,,,,,,,
1,8168,San Diego,Mostly Cloudy,,1,,,,,,,,,,
2,8168,San Diego,Hazy,77,1,,,,,,,,,,
1,8649,San Jose,Cloudy,,1,,,,,,,,,,
2,8649,San Jose,Mostly Cloudy,93,1,,,,,,,,,,
3,8649,San Jose,Mostly Cloudy,93,1,,,,,,,,,,
4,8649,San Jose,Mostly Cloudy,99,1,,,,,,,,,,
5,8649,San Jose,Cloudy,92,1,,,,,,,,,,
6,8649,San Jose,Mostly Cloudy,88,1,,,,,,,,,,
7,8649,San Jose,Mostly Cloudy,93,1,,,,,,,,,,
14,8649,San Jose,Mostly Cloudy,93,1,,,,,,,,,,
8,8649,San Jose,Cloudy,92,1,,,,,,,,,,
9,8649,San Jose,Mostly Cloudy,93,1,,,,,,,,,,
15,8649,San Jose,Mostly Cloudy,93,1,,,,,,,,,,
10,8649,San Jose,mostly cloudy,93,1,,,,,,,,,,
11,8649,San Jose,Cloudy,92,1,,,,,,,,,,
12,8649,San Jose,Cloudy,93,1,,,,,,,,,,
13,8649,San Jose,Mostly Cloudy,93,1,,,,,,,,,,
1,9052,Seattle,Cloudy,,1,,,,,,,,,,
2,9052,Seattle,Overcast,72,1,,,,,,,,,,
3,9052,Seattle,Overcast,74,1,,,,,,,,,,
4,9052,Seattle,Overcast,79,1,,,,,,,,,,
5,9052,Seattle,Cloudy,79,1,,,,,,,,,,
6,9052,Seattle,Overcast,72,1,,,,,,,,,,
7,9052,Seattle,Cloudy,76,1,,,,,,,,,,
14,9052,Seattle,Cloudy,61,1,,,,,,,,,,
8,9052,Seattle,Cloudy,73,1,,,,,,,,,,
