entity_id,website,number,screen_type,supported_aspect_ratio,response_time,screen_size_diagonal
ENTITY#151,www.ebay.com,18447,LED LCD,16:09,12 ms,15.6\
ENTITY#151,www.ebay.com,18479,LED LCD,16:09,12 ms,15.6\
ENTITY#151,www.ebay.com,18677,LED LCD,16:09,12 ms,15.6\
ENTITY#151,www.ebay.com,20849,LED LCD,16:09,12 ms,15.6\
ENTITY#152,catalog.com,545,,16:10,,
ENTITY#152,ce.yikus.com,686,,,,
ENTITY#152,www.vology.com,2590,LCD monitor / TFT active matrix,Widescreen - 16:10 Widescreen - 16:10,6 ms 6 ms,24\
ENTITY#152,www.ebay.com,14582,LCD,16:10,6 ms,24\
ENTITY#152,www.ebay.com,16272,LCD,,,24\
ENTITY#152,www.ebay.com,16615,LCD,,,24\
ENTITY#152,www.ebay.com,19090,LCD,,,24\
ENTITY#152,www.ebay.com,19128,LCD,,,24\
ENTITY#152,www.ebay.com,20093,LCD,16:10,6 ms,24\
ENTITY#152,www.ebay.com,20632,LCD,16:10,6 ms,24\
ENTITY#152,www.ebay.com,23347,LCD,,,24\
ENTITY#152,www.ebay.com,23377,LCD,16:10,6 ms,24\
ENTITY#153,www.nexus-t.co.uk,9,LCD,16:10,6ms,24\
ENTITY#153,www.getprice.com.au,361,LED,,6 ms,
ENTITY#153,ca.pcpartpicker.com,397,,16:10,6 ms,24\
ENTITY#153,catalog.com,406,LED,16:10,,
ENTITY#153,www.makingbuyingeasy.co.uk,428,LED,16:10,6 ms,60.96 cm
ENTITY#153,www.shopmania.com,653,LED,16:10,6 ms,24 inch (more than 74%)
ENTITY#153,www.vology.com,2270,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:10 Widescreen - 16:10,6 ms (gray-to-gray) 6 ms (gray-to-gray),24\
ENTITY#153,www.ebay.com,11900,LED LCD,16:10,6 ms,24\
ENTITY#153,www.ebay.com,15204,LED LCD,16:10,6 ms (grey to grey),
ENTITY#154,www.shopmania.com,35,LED,16:09,8 ms,23.8 inch (more than 73%)
ENTITY#154,www.getprice.com.au,173,LED,,8 ms,
ENTITY#154,catalog.com,526,LCD,,,
ENTITY#154,www.vology.com,2241,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,8 ms (gray-to-gray) 8 ms (gray-to-gray),23.8\
ENTITY#154,www.best-deal-items.com,2278,,,,
ENTITY#154,www.ebay.com,11934,LCD,,,24\
ENTITY#154,www.ebay.com,17028,LCD,,,24\
ENTITY#154,www.ebay.com,20671,LED LCD,,,24\
ENTITY#154,www.ebay.com,21066,LED LCD,,,
ENTITY#154,www.ebay.com,21498,LCD,,,24\
ENTITY#155,www.officedepot.com,204,,16:09,6 ms (gray-to-gray),27 inches
ENTITY#155,ca.pcpartpicker.com,303,,16:09,6 ms,27\
ENTITY#155,www.cleverboxes.com,403,Widescreen Flat Panel 1.07 Billion Colour,16:09,6ms,27in
ENTITY#155,www.makingbuyingeasy.co.uk,554,LED,16:09,6 ms,67.47 cm
ENTITY#155,www.getprice.com.au,554,LED,,6 ms,
ENTITY#155,catalog.com,565,LED LCD,16:09,,
ENTITY#155,www.vology.com,2630,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,6 ms (gray-to-gray) 6 ms (gray-to-gray),27\
ENTITY#155,www.ebay.com,14244,LED LCD,16:09,27 ms,27\
ENTITY#155,www.ebay.com,22144,LED LCD,16:09,27 ms,27\
ENTITY#155,www.ebay.com,22146,LED LCD,16:09,27 ms,27\
ENTITY#156,www.ohc24.ch,22,Dell UltraSharp U2713HM - LED monitor - 27\,Widescreen - 16:9,8 ms (grey-to-grey),
ENTITY#156,ce.yikus.com,25,,: 16:9,,
ENTITY#156,www.nexus-t.co.uk,111,LCD,16:09,8ms,27\
ENTITY#156,www.officedepot.com,256,,16:09,8 ms (gray-to-gray),27 inches
ENTITY#156,www.makingbuyingeasy.co.uk,269,LED,16:09,8 ms,68.58 cm
ENTITY#156,www.cleverboxes.com,314,Widescreen Flat Panel 16.78 million Colour,16:09,8ms,27in
ENTITY#156,www.makingbuyingeasy.co.uk,322,LCD,16:09,68.58 ms,68.58 cm
ENTITY#156,www.cleverboxes.com,326,Widescreen Flat Panel 16.78 million Colour,16:09,8ms,27in
ENTITY#156,www.vology.com,2180,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,8 ms (gray-to-gray) 8 ms (gray-to-gray),27\
ENTITY#156,www.ebay.com,19710,LED LCD,16:09,8 ms,27\
ENTITY#156,www.ebay.com,20619,LED LCD,16:09,8 ms,27\
ENTITY#157,www.cleverboxes.com,60,AH In-plane switching 16.7 Million Colour,21:09,8ms,29in Display Area - 69.46 x 30.89cm
ENTITY#157,www.mrhightech.com,97,IPS,21:09,8 ms,73.02 cm
ENTITY#157,www.mediashopuk.com,117,IPS,21:09,8 ms,73.02 cm
ENTITY#157,www.makingbuyingeasy.co.uk,167,LED,21:09,8 ms,73.02 cm
ENTITY#157,ca.pcpartpicker.com,184,,21:09,8 ms,29\
ENTITY#157,www.ohc24.ch,184,Dell UltraSharp U2913WM - LED monitor - 29\,Widescreen - 21:9,8 ms (grey-to-grey),
ENTITY#157,www.officedepot.com,219,,21.3:9,8 ms (gray-to-gray),28.75 inches
ENTITY#157,www.getprice.com.au,374,LED,,8 ms,
ENTITY#157,www.vology.com,2304,LED-backlit LCD monitor / TFT active matrix,Widescreen - 21:9 Widescreen - 21:9,8 ms (gray-to-gray) 8 ms (gray-to-gray),29\
ENTITY#157,www.ebay.com,14203,IPS,21:09,8 ms,29\
ENTITY#157,www.ebay.com,20293,IPS,21:09,8 ms,29\
ENTITY#157,www.ebay.com,20814,LED LCD,21:09,8 ms,29\
ENTITY#157,www.ebay.com,21257,IPS,21:09,8 ms,29\
ENTITY#157,www.ebay.com,21631,IPS,21:09,8 ms,29\
ENTITY#157,www.ebay.com,22877,LED LCD,,21 ms,29\
ENTITY#158,www.officedepot.com,194,,16:10,6 ms (gray-to-gray),30 inches
ENTITY#158,www.getprice.com.au,284,LED,,6 ms,
ENTITY#158,www.jrlinton.co.uk,412,UltraSharp U3014 Widescreen LCD Monitor,16:10,6 ms,76.2 cm (30\
ENTITY#158,catalog.com,533,LED,16:09,,
ENTITY#158,www.makingbuyingeasy.co.uk,630,IPS,16:10,6 ms,75.6 cm
ENTITY#158,ce.yikus.com,1049,,: 1.78:1,,
ENTITY#158,www.vology.com,2336,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:10 Widescreen - 16:10,6 ms 6 ms,29.8\
ENTITY#158,www.ebay.com,15542,LED LCD,16:09,6 ms,30\
ENTITY#158,www.ebay.com,23047,,16:10,6 ms,30\
ENTITY#159,www.best-deal-items.com,80,,,,
ENTITY#159,ca.pcpartpicker.com,475,,5:04,5 ms,17\
ENTITY#159,www.best-deal-items.com,1362,,,,
ENTITY#159,www.best-deal-items.com,1496,,,,
ENTITY#159,www.best-deal-items.com,1959,,,,
ENTITY#159,www.best-deal-items.com,2701,,,,
ENTITY#159,www.best-deal-items.com,2786,,,,
ENTITY#159,www.ebay.com,19589,LCD,,,15.1\
ENTITY#159,www.ebay.com,19997,LCD,,,14.5\
ENTITY#159,www.ebay.com,21042,"Flat Panel LCD TFT (Active Matrix), LCD, LCD Flat Panel LCD TFT (Active Matrix), LCD Flat Panel LCD TFT (Active Matrix) LCD Flat Panel LCD TFT (Active Matrix)",5:04,5 ms,17\
ENTITY#159,www.ebay.com,21376,LCD,5:04,5 ms,17\
ENTITY#159,www.ebay.com,23467,LCD,5:04,5 ms,17\
ENTITY#160,www.pc-canada.com,11,LCD Monitor,5:04,5 ms,17\
ENTITY#160,www.odsi.co.uk,94,LED-backlit LCD monitor / TFT active matrix,,5 ms,17\
ENTITY#160,www.odsi.co.uk,128,LED-backlit LCD monitor / TFT active matrix,,5 ms 5 ms,17\
ENTITY#160,www.officedepot.com,191,LCD Monitor,5:04,5 ms,17\
ENTITY#160,www.officedepot.com,231,LCD Monitor,5:04,5 ms,17\
ENTITY#160,www.best-deal-items.com,238,,5:04,,
ENTITY#160,www.officedepot.com,293,LCD Monitor,5:04,5 ms,17\
ENTITY#160,www.best-deal-items.com,325,,,,
ENTITY#160,www.best-deal-items.com,854,,,,
ENTITY#160,www.best-deal-items.com,1020,,5:04,,
ENTITY#160,www.best-deal-items.com,2297,,5:04,,
ENTITY#160,www.best-deal-items.com,2730,,5:04,,
ENTITY#160,www.softwarecity.ca,5452,LCD Monitor,5:04,5 ms,17\
ENTITY#160,www.ebay.com,11045,,5:04,5 ms,17\
ENTITY#160,www.ebay.com,20837,LED LCD,5:04,5 ms,17\
ENTITY#160,www.ebay.com,22120,,5:04,5 ms,17\
ENTITY#161,www.officedepot.com,136,LCD Monitor,16:10,5 ms,19\
ENTITY#161,www.officedepot.com,215,LCD Monitor,16:10,5 ms,19\
ENTITY#161,www.officedepot.com,304,LCD Monitor,16:10,5 ms,19\
ENTITY#161,catalog.com,360,LED LCD,16:10,,
ENTITY#161,www.makingbuyingeasy.co.uk,466,LCD,16:09,5 ms,48.3 cm
ENTITY#161,www.pcconnection.com,525,LCD LED-backlit,,5 ms,19 in
ENTITY#161,www.pcconnection.com,1224,LED-backlit LCD,,5 ms,19 in
ENTITY#161,www.pcconnection.com,1841,LCD LED-backlit,,5 ms,19 in
ENTITY#161,www.pcconnection.com,2113,LED-backlit LCD,,5 ms,19 in
ENTITY#161,www.softwarecity.ca,5419,LCD Monitor,16:10,5 ms,19\
ENTITY#161,www.ebay.com,9558,LED LCD,16:10,5 ms,19\
ENTITY#161,www.ebay.com,15153,,16:10,19 ms,19
ENTITY#161,www.ebay.com,16681,,,,
ENTITY#161,www.ebay.com,18737,LED LCD,,5 ms,19\
ENTITY#161,www.ebay.com,19766,LCD,16:10,19 ms,19\
ENTITY#161,www.ebay.com,20145,,16:10,,
ENTITY#161,www.ebay.com,20800,,,,
ENTITY#161,www.ebay.com,21241,,16:10,5 ms,
ENTITY#161,www.ebay.com,23269,,16:10,,
ENTITY#162,www.officedepot.com,172,LCD Monitor,16:10,5 ms,22\
ENTITY#162,www.officedepot.com,254,LCD Monitor,16:10,5 ms,22\
ENTITY#162,www.pc-canada.com,299,LCD Monitor,16:10,5 ms,22\
ENTITY#162,catalog.com,499,LCD,16:10,,
ENTITY#162,www.pcconnection.com,2110,LCD LED-backlit,,5 ms,22 in
ENTITY#162,www.pcconnection.com,3431,LED-backlit LCD,,5 ms,22 in
ENTITY#162,www.softwarecity.ca,5423,LCD Monitor,16:10,5 ms,22\
ENTITY#162,www.ebay.com,18337,,16:10,5 ms,
ENTITY#162,www.ebay.com,18978,,16:10,22 ms,22
ENTITY#162,www.ebay.com,20135,,16:10,,
ENTITY#162,www.ebay.com,22029,,16:10,,
ENTITY#162,www.ebay.com,23505,,16:10,5 ms,
ENTITY#163,ca.pcpartpicker.com,39,,16:09,5 ms,24\
ENTITY#163,www.pcconnection.com,260,LED-backlit LCD,,5 ms,24 in
ENTITY#163,www.officedepot.com,315,LCD Monitor,16:09,5 ms,24\
ENTITY#163,www.officedepot.com,317,LCD Monitor,16:09,5 ms,24\
ENTITY#163,www.pcconnection.com,2662,LCD LED display,,5 ms,24 in
ENTITY#163,www.softwarecity.ca,5459,LCD Monitor,16:09,5 ms,24\
ENTITY#163,www.softwarecity.ca,5714,LCD Monitor,16:09,5 ms,24\
ENTITY#163,www.softwarecity.ca,5785,LCD Monitor,16:09,5 ms,24\
ENTITY#163,www.ebay.com,19156,LED LCD,,,24\
ENTITY#163,www.ebay.com,19576,LED LCD,16:09,5 ms,24\
ENTITY#163,www.ebay.com,20483,LED LCD,16:09,5 ms,24\
ENTITY#163,www.ebay.com,20610,LED LCD,16:09,24 ms,24\
ENTITY#163,www.ebay.com,23279,,16:09,5 ms,
ENTITY#164,www.mrhightech.com,61,LCD,,5 ms,584.2 mm (23 \
ENTITY#164,www.odsi.co.uk,62,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9,5 ms,23\
ENTITY#164,www.mediashopuk.com,98,LCD,,5 ms,584.2 mm (23 \
ENTITY#164,www.xpcpro.com,223,LCD,,5 ms,23 \
ENTITY#164,www.officedepot.com,274,LCD Monitor,16:09,5 ms,23\
ENTITY#164,www.itenergy.co.uk,327,LCD Monitor,16:09,5 ms,58.4 cm (23\
ENTITY#164,www.imldirect.it,417,LCD Monitor,16:09,5 ms,58.4 cm (23\
ENTITY#164,ca.pcpartpicker.com,521,,16:09,5 ms,23\
ENTITY#164,www.jrlinton.co.uk,1577,VA2349s Widescreen LCD Monitor,16:09,5 ms,58.4 cm (23\
ENTITY#164,www.jrlinton.co.uk,1670,VA2349s Widescreen LCD Monitor,16:09,5 ms,58.4 cm (23\
ENTITY#164,www.softwarecity.ca,5859,LCD Monitor,16:09,5 ms,23\
ENTITY#165,www.officedepot.com,263,LCD Monitor,16:09,5 ms,21.5\
ENTITY#165,www.pc-canada.com,328,LCD Monitor,16:09,5 ms,21.5\
ENTITY#165,www.getprice.com.au,340,LCD,,5 ms,
ENTITY#165,ca.pcpartpicker.com,363,,16:09,5 ms,21.5\
ENTITY#165,www.shopmania.com,673,LED,4:03,5 ms,22 inch (more than 50%)
ENTITY#165,ce.yikus.com,1309,,: 4:3,,: 22.5in L X 18.5in W X 6in H
ENTITY#165,www.vology.com,2660,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms 5 ms,21.5\
ENTITY#165,www.softwarecity.ca,5653,LCD Monitor,16:09,5 ms,21.5\
ENTITY#165,www.ebay.com,10100,LED LCD,4:03,5 ms,21.5\
ENTITY#165,www.ebay.com,11054,LED LCD,4:03,5 ms,21.5\
ENTITY#165,www.ebay.com,19711,LED LCD,4:03,5 ms,21.5\
ENTITY#165,www.ebay.com,22316,LED LCD,4:03,5 ms,21.5\
ENTITY#165,www.ebay.com,22427,LED LCD,4:03,5 ms,21.5\
ENTITY#165,www.ebay.com,22672,LED LCD,,,22\
ENTITY#165,www.ebay.com,22751,LED LCD,4:03,5 ms,21.5\
ENTITY#165,www.ebay.com,23425,LED LCD,4:03,5 ms,21.5\
ENTITY#166,www.shopmania.com,53,LCD,16:09,2 ms (less than 89%),27 inch (more than 84%)
ENTITY#166,ca.pcpartpicker.com,66,,16:09,2 ms,27\
ENTITY#166,www.officedepot.com,169,LCD Monitor,16:09,2 ms,27\
ENTITY#166,www.pc-canada.com,310,LCD Monitor,16:09,2 ms,27\
ENTITY#166,www.getprice.com.au,388,LED,,2 ms,
ENTITY#166,www.vology.com,2451,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,2 ms (gray-to-gray) 2 ms (gray-to-gray),27\
ENTITY#166,www.softwarecity.ca,5748,LCD Monitor,16:09,2 ms,27\
ENTITY#166,www.ebay.com,14867,,16:09,2 ms,27\
ENTITY#166,www.ebay.com,16991,LED LCD,,,27\
ENTITY#166,www.ebay.com,18979,,16:09,2 ms,27\
ENTITY#166,www.ebay.com,21565,,16:09,2 ms,27\
ENTITY#166,www.ebay.com,22048,LED LCD,16:09,2 ms,27\
ENTITY#166,www.ebay.com,23245,LED LCD,16:09,2 ms,
ENTITY#166,www.ebay.com,23545,LED LCD,16:09,2 ms,27\
ENTITY#167,ca.pcpartpicker.com,59,,16:09,2 ms,27\
ENTITY#167,www.mrhightech.com,98,,,2 ms,685.8 mm (27 \
ENTITY#167,www.mediashopuk.com,126,,,2 ms,685.8 mm (27 \
ENTITY#167,www.officedepot.com,330,LCD Monitor,16:09,2 ms,27\
ENTITY#167,www.getprice.com.au,335,LCD,,2 ms,
ENTITY#167,catalog.com,521,LED LCD,16:09,,
ENTITY#167,www.shopmania.com,670,LED,16:09,2 ms (less than 89%),27\
ENTITY#167,www.vology.com,2444,LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,2 ms 2 ms,27\
ENTITY#167,www.softwarecity.ca,5829,LCD Monitor,16:09,2 ms,27\
ENTITY#167,www.ebay.com,14348,,16:09,2 ms,27\
ENTITY#167,www.ebay.com,16897,LED LCD,16:09,2 ms,27\
ENTITY#167,www.ebay.com,20105,LED LCD,16:09,2 ms,27\
ENTITY#167,www.ebay.com,21172,LED LCD,,,
ENTITY#167,www.ebay.com,21289,LED LCD,16:09,2 ms,27\
ENTITY#167,www.ebay.com,22598,LED LCD,16:09,2 ms,27\
ENTITY#168,www.shopmania.com,30,LED,16:09,2 ms (less than 89%),27 inch (more than 84%)
ENTITY#168,www.nexus-t.co.uk,125,LCD,16:09,2ms (GTG),27\
ENTITY#168,www.hardware-planet.it,169,LCD,16:09,2 ms,685.8 mm (27 \
ENTITY#168,www.imldirect.it,213,LCD Monitor,16:09,2 ms,68.6 cm (27\
ENTITY#168,www.makingbuyingeasy.co.uk,220,LCD,16:09,2 ms,68.58 cm (27\
ENTITY#168,www.getprice.com.au,277,LCD,,2 ms,
ENTITY#168,www.kingsfieldcomputers.co.uk,297,LCD Monitor,16:09,2 ms,68.6 cm (27\
ENTITY#168,ca.pcpartpicker.com,339,,16:09,2 ms,27\
ENTITY#168,www.cleverboxes.com,379,Widescreen 16.7 Million Colour,16:09,2ms,27in
ENTITY#168,www.jrlinton.co.uk,646,VG278HE Widescreen LCD Monitor,16:09,2 ms,68.6 cm (27\
ENTITY#168,www.pcconnection.com,1256,,,,27 in
ENTITY#168,www.best-deal-items.com,1617,,,,
ENTITY#168,www.vology.com,2422,LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,2 ms 2 ms,27\
ENTITY#168,www.softwarecity.ca,5733,LCD Monitor,16:09,2 ms,27\
ENTITY#168,www.ebay.com,18003,LCD,16:09,4 ms,27\
ENTITY#168,www.ebay.com,19048,LCD,16:09,4 ms,27\
ENTITY#169,www.nexus-t.co.uk,70,LCD,16:09,2ms (GTG),21.5\
ENTITY#169,www.makingbuyingeasy.co.uk,148,LED,16:09,5 ms,54.6 cm
ENTITY#169,www.hardware-planet.it,215,LED,4:03,5 ms,546.1 mm (21.5 \
ENTITY#169,www.getprice.com.au,291,"LCD,LED",,5 ms,
ENTITY#169,www.cleverboxes.com,298,Widescreen 16.7 Million Colour,16:09,5ms,21.5in
ENTITY#169,www.makingbuyingeasy.co.uk,361,LED,16:09,5 ms,54.6 cm
ENTITY#169,www.makingbuyingeasy.co.uk,624,LED,16:09,5 ms,54.6 cm
ENTITY#169,www.shopmania.com,682,LED,16:09,5 ms,21.5 inch
ENTITY#169,www.ebay.com,18620,,"16:9, 4:3",5 ms,21.5\
ENTITY#169,www.ebay.com,20673,,,,
ENTITY#169,www.ebay.com,20747,LED LCD,"16:9, 4:3",5 ms,21.5\
ENTITY#170,www.makingbuyingeasy.co.uk,18,LED,16:09,2 ms,61 cm
ENTITY#170,www.nexus-t.co.uk,140,LCD,16:09,2ms (GTG),24\
ENTITY#170,www.officedepot.com,145,LCD Monitor,16:09,2 ms,24\
ENTITY#170,www.cleverboxes.com,216,LED Backlight LCD 16.7 Million Colour,16:09,2ms,24in
ENTITY#170,www.makingbuyingeasy.co.uk,242,LED,16:09,2 ms,61 cm
ENTITY#170,www.kingsfieldcomputers.co.uk,245,LCD Monitor,16:09,2 ms,61 cm (24\
ENTITY#170,www.hardware-planet.it,309,LED,16:09,2 ms,609.6 mm (24 \
ENTITY#170,www.makingbuyingeasy.co.uk,463,LED,16:09,2 ms,61 cm
ENTITY#170,www.getprice.com.au,555,LCD,,2 ms,
ENTITY#170,www.makingbuyingeasy.co.uk,639,LED,16:09,2 ms,61 cm
ENTITY#170,www.shopmania.com,649,LED,16:09,2 ms (less than 89%),24 inch (more than 74%)
ENTITY#170,www.imldirect.it,848,LCD Monitor,16:09,2 ms,61 cm (24\
ENTITY#170,ce.yikus.com,968,,: Unknown,,
ENTITY#170,www.ebay.com,20685,LCD,16:09,24 ms,24\
ENTITY#170,www.ebay.com,22176,LCD,16:09,24 ms,24
ENTITY#170,www.ebay.com,23348,,16:09,2 ms,24\
ENTITY#171,ce.yikus.com,14,,: 16:9,,: 28.5in L X 7in W X 22in H
ENTITY#171,www.shopmania.com,56,LED,16:09,2 ms (less than 89%),27 inch (more than 84%)
ENTITY#171,www.kingsfieldcomputers.co.uk,86,LCD Monitor,16:09,2 ms,68.6 cm (27\
ENTITY#171,www.nexus-t.co.uk,108,LCD,16:09,2ms (GTG),27\
ENTITY#171,www.hardware-planet.it,235,,16:09,2 ms,685.8 mm (27 \
ENTITY#171,www.officedepot.com,303,LCD Monitor,16:09,2 ms,27\
ENTITY#171,www.cleverboxes.com,345,16.7 million Colours,16:09,2ms,
ENTITY#171,www.makingbuyingeasy.co.uk,387,,16:09,2 ms,68.58 cm (27\
ENTITY#171,ca.pcpartpicker.com,491,,16:09,2 ms,27\
ENTITY#171,catalog.com,543,LCD,16:09,,
ENTITY#171,www.imldirect.it,863,LCD Monitor,16:09,2 ms,68.6 cm (27\
ENTITY#171,www.jrlinton.co.uk,891,VK278Q Widescreen LCD Monitor,16:09,2 ms,68.6 cm (27\
ENTITY#171,www.vology.com,2308,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,2 ms (gray-to-gray) 2 ms (gray-to-gray),27\
ENTITY#171,www.softwarecity.ca,5846,LCD Monitor,16:09,2 ms,27\
ENTITY#171,www.ebay.com,18305,LED LCD,16:09,2 ms,27\
ENTITY#171,www.ebay.com,19549,LED LCD,16:09,2 ms,27\
ENTITY#171,www.ebay.com,21037,LED LCD,,,27\
ENTITY#171,www.ebay.com,23191,LED LCD,,,27\
ENTITY#172,www.hardware-planet.it,62,LCD,16:09,1 ms,59.9 cm 599.4 mm (23.6 \
ENTITY#172,ce.yikus.com,118,,,,
ENTITY#172,www.nexus-t.co.uk,136,LCD,16:09,1ms (GTG),23.6\
ENTITY#172,www.makingbuyingeasy.co.uk,235,LCD,16:09,1 ms,59.9 cm
ENTITY#172,www.cleverboxes.com,377,LCD Widescreen 16.7 Million Colour,16:09,1ms,23.6in
ENTITY#172,www.shopmania.com,663,LCD,16:09,1 ms (less than 99%),23.6 inch (more than 72%)
ENTITY#172,www.imldirect.it,844,LCD Monitor,16:09,1 ms,59.9 cm (23.6\
ENTITY#172,www.jrlinton.co.uk,963,VN247H Widescreen LCD Monitor,16:09,1 ms,59.9 cm (23.6\
ENTITY#172,ce.yikus.com,1133,,: 1.78:1,,: 24 Inches
ENTITY#172,www.ebay.com,9694,LED LCD,16:09,1 ms,23.6\
ENTITY#172,www.ebay.com,11977,LED LCD,16:09,1 ms,23.6\
ENTITY#172,www.ebay.com,14275,LED LCD,16:09,1 ms,23.6\
ENTITY#172,www.ebay.com,16513,LED LCD,,,
ENTITY#172,www.ebay.com,19540,LED LCD,16:09,1 ms,23.6\
ENTITY#172,www.ebay.com,20468,LED LCD,16:09,1 ms,23.6\
ENTITY#172,www.ebay.com,20485,LED LCD,16:09,1 ms,23.6\
ENTITY#172,www.ebay.com,21643,LED LCD,16:09,1 ms,24
ENTITY#172,www.ebay.com,22058,LED LCD,16:09,1 ms,23.6\
ENTITY#172,www.ebay.com,22380,LED LCD,16:09,1 ms,23.6\
ENTITY#172,www.ebay.com,22969,LED LCD,16:09,1 ms,23.6\
ENTITY#173,www.pc-canada.com,307,LCD Monitor,16:09,5 ms,27\
ENTITY#173,ca.pcpartpicker.com,411,,16:09,5 ms,27\
ENTITY#173,www.imldirect.it,589,LCD Monitor,16:09,5 ms,68.6 cm (27\
ENTITY#173,www.jrlinton.co.uk,892,VN279Q Widescreen LCD Monitor,16:09,5 ms,68.6 cm (27\
ENTITY#173,www.vology.com,2634,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms (gray-to-gray) 5 ms (gray-to-gray),27\
ENTITY#173,www.softwarecity.ca,5457,LCD Monitor,16:09,5 ms,27\
ENTITY#173,www.ebay.com,10841,LED LCD,,,
ENTITY#173,www.ebay.com,20130,,16:09,5 ms,
ENTITY#173,www.ebay.com,23534,LCD,,5 ms,27\
ENTITY#173,www.ebay.com,23636,,,5ms (GTG),27\
ENTITY#174,www.kingsfieldcomputers.co.uk,17,LCD Monitor,16:09,5 ms,71.1 cm (28\
ENTITY#174,ca.pcpartpicker.com,200,,16:09,5 ms,28\
ENTITY#174,www.makingbuyingeasy.co.uk,521,,16:09,5 ms,71.12 cm
ENTITY#174,www.jrlinton.co.uk,613,VN289H Widescreen LCD Monitor,16:09,5 ms,71.1 cm (28\
ENTITY#174,www.imldirect.it,694,LCD Monitor,16:09,5 ms,71.1 cm (28\
ENTITY#174,www.pcconnection.com,1776,,,,28 in
ENTITY#174,www.vology.com,2357,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms (gray-to-gray) 5 ms (gray-to-gray),28\
ENTITY#174,www.softwarecity.ca,5817,LCD Monitor,16:09,5 ms,28\
ENTITY#174,www.ebay.com,16732,,16:09,5 ms,
ENTITY#174,www.ebay.com,20620,LED LCD,16:09,5 ms\nMPN:\nVN289H 5 ms 5 ms,28\
ENTITY#174,www.ebay.com,21864,,16:09,5 ms,28\
ENTITY#174,www.ebay.com,22988,LED LCD,,,
ENTITY#175,www.shopmania.com,90,LED,16:09,5 ms,28 inch (more than 90%)
ENTITY#175,www.imldirect.it,177,LCD Monitor,16:09,5 ms,71.1 cm (28\
ENTITY#175,ca.pcpartpicker.com,197,,16:09,5 ms,28\
ENTITY#175,www.hardware-planet.it,208,,16:09,5 ms,"71,12 cm 71,12 cm (28\"
ENTITY#175,www.kingsfieldcomputers.co.uk,588,LCD Monitor,16:09,5 ms,71.1 cm (28\
ENTITY#175,www.jrlinton.co.uk,690,VN289Q Widescreen LCD Monitor,16:09,5 ms,71.1 cm (28\
ENTITY#175,www.jrlinton.co.uk,1027,VN289Q Widescreen LCD Monitor,16:09,5 ms,71.1 cm (28\
ENTITY#175,www.pcconnection.com,2007,,,,28 in
ENTITY#175,www.vology.com,2549,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms (gray-to-gray) 5 ms (gray-to-gray),28\
ENTITY#175,www.softwarecity.ca,5713,LCD Monitor,16:09,5 ms,28\
ENTITY#175,www.ebay.com,22820,,16:09,5 ms,28\
ENTITY#176,www.xpcpro.com,121,IPS,16:09,12 ms,68.5 cm 27 \
ENTITY#176,www.cleverboxes.com,271,TFT Active Matrix,,12ms,27in
ENTITY#176,www.makingbuyingeasy.co.uk,324,IPS,16:09,12 ms,68.5 cm
ENTITY#176,www.imldirect.it,328,LCD Monitor,,12 ms,68.6 cm (27\
ENTITY#176,www.jrlinton.co.uk,561,VP2770-LED Widescreen LCD Monitor,,12 ms,68.6 cm (27\
ENTITY#176,ca.pcpartpicker.com,593,,16:09,12 ms,27\
ENTITY#176,www.shopmania.com,672,LED,16:09,12 ms,27 inch (more than 84%)
ENTITY#176,www.itenergy.co.uk,784,LCD Monitor,,12 ms,68.6 cm (27\
ENTITY#176,www.softwarecity.ca,5878,LCD Monitor,,12 ms,27\
ENTITY#176,www.ebay.com,19560,,,12 ms,
ENTITY#177,www.odsi.co.uk,102,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen,6 ms 12 ms,27\
ENTITY#177,www.xpcpro.com,161,TFT,16:09,12 ms,27 \
ENTITY#177,ca.pcpartpicker.com,240,,16:09,12 ms,27\
ENTITY#177,www.officedepot.com,329,LCD Monitor,,,27\
ENTITY#177,www.jrlinton.co.uk,711,27\,,,68.6 cm (27\
ENTITY#177,www.itenergy.co.uk,731,LCD Monitor,,,68.6 cm (27\
ENTITY#177,www.imldirect.it,870,LCD Monitor,,,68.6 cm (27\
ENTITY#177,www.softwarecity.ca,5843,LCD Monitor,,,27\
